ticker,name,corp_code,year,quarter,quarter_key,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,mcap,traded_value,industry4,rebalance_month,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,selected_topk
030190,NICE평가정보,00158325,2025,4,202504,646531372501.0,469548309154.0,176983063347.0,0.3769219479586157,0.31985053546651265,451095582703.0,0.12591257281540202,0.0339047526445877,77392774235.0,0.205986508966435,-0.09245799219666773,55114988928.0,-0.03581911362782264,-0.36843379531866083,45771128089.0,-0.03498909755740354,-0.4783663757204978,2685539291.0,-0.5319162593445601,-0.7020547674283888,646531372501.0,0.0707949065363092,0.004153764852293918,0,0,45771128089.0,0.0707949065363092,1053266696100.0,1429066080.0,63991,2026-03-31,True,passed,63991,0.0,0.0,4.0,2025.0,00158325,0.2969296076268584,0.2969296076268584,11.0,-0.09245799219666773,-0.1561973547813387,55.0,1.0,-0.1561973547813387,0.0339047526445877,-0.03097585100572483,33.0,1.0,-0.007743962751431207,0.31985053546651265,-0.8263931148699245,68.0,1.0,0.28923759020447354,0.0707949065363092,1.7163333495515478,5.0,1.0,0.1716333349551548,0.0,0.0,1.0,1.0,-0.0,0
003160,디아이,00118275,2025,4,202504,373777690545.0,185897332896.0,187880357649.0,1.0106673114783706,0.69846666273297,323229794794.0,1.0241160408811925,1.0060865265924501,26502982822.0,4.4754809883899425,4.093940747094373,5852400180.0,0.10315837070580014,-2.0538055954519088,12008824866.0,11.940318808157986,12.905032547277534,1555390499.0,0.290005370872386,-5.753903302025839,373777690545.0,0.03212825476151372,0.0041612716284166315,0,0,12008824866.0,0.03212825476151372,1017385000000.0,9056288000.0,27212,2026-03-31,True,passed,27212,0.0,0.0,4.0,2025.0,00118275,0.2912668452730168,0.2912668452730168,12.0,4.093940747094373,-0.11620984529946421,11.0,1.0,-0.11620984529946421,1.0060865265924501,1.2157952668506413,4.0,1.0,0.30394881671266033,0.69846666273297,-0.16298901543601896,44.0,1.0,0.05704615540260663,0.03212825476151372,0.46481718457214005,21.0,1.0,0.04648171845721401,0.0,0.0,1.0,1.0,-0.0,0
052400,코나아이,00349732,2025,4,202504,559070392738.0,257888596774.0,301181795964.0,1.1678755855496004,0.7737476951916037,215913386520.0,0.1946623467964239,0.3348816599021338,58722210940.0,1.5201381039646646,1.60043644888358,44492412626.0,0.9576571992231604,0.9201557393533388,66298905944.0,11.927986804315983,13.0335115610944,9859814630.0,1.5804503935637308,2.1269797519932405,559070392738.0,0.11858776069200644,0.017636087974024866,0,0,66298905944.0,0.11858776069200644,893999940000.0,15680766500.0,58221,2026-03-31,True,passed,58221,0.0,0.0,4.0,2025.0,00349732,0.28592811947339697,0.28592811947339697,13.0,1.60043644888358,-0.14002721984431812,14.0,1.0,-0.14002721984431812,0.3348816599021338,0.35501093167856673,11.0,1.0,0.08875273291964168,0.7737476951916037,-0.031082997847055593,37.0,1.0,0.010879049246469458,0.11858776069200644,3.2632355715160393,1.0,1.0,0.32632355715160394,0.0,0.0,1.0,1.0,-0.0,0
026960,동서,00144395,2025,4,202504,1798366336076.0,1737278347482.0,61087988594.0,0.03516304032830463,0.03455894119852598,395556317133.0,0.060997332221572,0.0493093912902518,31878617432.0,-0.07339568186511647,-0.10539702834330966,112428097523.0,-0.10952479845285057,-0.2555391158423913,20453992000.0,0.3321584777324422,0.529241484973492,823547134.0,0.38203573506600774,0.625361020222278,1798366336076.0,0.011373651513423127,0.0004579418094518849,0,0,20453992000.0,0.011373651513423127,2866375000000.0,2039758700.0,4632,2026-03-31,True,passed,4632,0.0,0.0,4.0,2025.0,00144395,0.28437618619111665,0.28437618619111665,14.0,-0.10539702834330966,-0.1563209454526582,56.0,1.0,-0.1563209454526582,0.0493093912902518,-0.01122022601963244,29.0,1.0,-0.00280505650490811,0.03455894119852598,-1.32627571241765,86.0,1.0,0.4641964993461775,0.011373651513423127,-0.2069431119749455,54.0,1.0,-0.020694311197494552,0.0,0.0,1.0,1.0,-0.0,0
281820,케이씨텍,01261893,2025,4,202504,600479162239.0,530239452127.0,70239710112.0,0.1324679063963286,0.12439923925061419,286892657970.0,,,45097098548.0,,,38393555988.0,,,14485546480.0,,,14184491213.0,,,600479162239.0,0.024123312499284576,0.02362195410763372,0,0,14485546480.0,0.024123312499284576,959631576000.0,3791558400.0,272,2026-03-31,True,passed,272,0.0,0.0,4.0,2025.0,01261893,0.25861702256922336,0.25861702256922336,15.0,,-0.15507689432388708,41.0,1.0,-0.15507689432388708,,-0.0639163392839391,42.0,1.0,-0.015979084820984774,0.12439923925061419,-1.1688592218618359,83.0,1.0,0.4091007276516425,0.024123312499284576,0.2057227406245274,31.0,1.0,0.02057227406245274,0.0,0.0,1.0,1.0,-0.0,0
004000,롯데정밀화학,00157681,2025,4,202504,2746168414774.0,2435737106786.0,310431307988.0,0.12744860975477762,0.11995721242448422,1309319560199.0,0.047346331415184295,0.13312094439826339,46789355517.0,0.16841359189976512,0.8336965706548338,70875858234.0,-0.34337448959134753,0.10283786127905681,17853888048.0,0.8523864904783769,1.6389484173353526,147844132392.0,2.7954222775834685,3.097957410598247,2746168414774.0,0.006501381325321708,0.053836513302177445,0,0,17853888048.0,0.006501381325321708,1252590000000.0,6485395000.0,20119,2026-03-31,True,passed,20119,0.0,0.0,4.0,2025.0,00157681,0.2520755254695576,0.2520755254695576,16.0,0.8336965706548338,-0.14735094127176998,17.0,1.0,-0.14735094127176998,0.13312094439826339,0.09626360731065355,20.0,1.0,0.024065901827663386,0.11995721242448422,-1.1766424582166255,84.0,1.0,0.4118248603758189,0.006501381325321708,-0.3646429546215471,64.0,1.0,-0.03646429546215471,0.0,0.0,1.0,1.0,-0.0,0
064960,SNT모티브,00398792,2025,4,202504,1279363819077.0,1019390057900.0,259973761177.0,0.2550287391585517,0.22715847204948206,775288589228.0,0.03638648988019333,0.16606854360575274,80551228283.0,0.05840505727884726,0.19130212122431123,48245408942.0,-0.44788341858217884,-0.966116857990463,28533183729.0,-0.37284144070332537,-0.6137813460548327,21598758481.0,0.39008958953606987,-0.5221167266281534,1279363819077.0,0.02230263456221963,0.016882420902431392,0,0,28533183729.0,0.02230263456221963,927582506400.0,1969803600.0,303,2026-03-31,True,passed,303,0.0,0.0,4.0,2025.0,00398792,0.241903906964571,0.241903906964571,17.0,0.19130212122431123,-0.15348694401241114,34.0,1.0,-0.15348694401241114,0.16606854360575274,0.13851714074997518,17.0,1.0,0.034629285187493794,0.22715847204948206,-0.9888064153804161,77.0,1.0,0.34608224538314564,0.02230263456221963,0.14679320406342716,36.0,1.0,0.014679320406342717,0.0,0.0,1.0,1.0,-0.0,0
005930,삼성전자,00126380,2025,4,202504,566942110000000.0,436320337000000.0,130621773000000.0,0.2993712690499687,0.26188050828400256,247544191000000.0,0.11620943587097132,-0.04168330706387158,31434989000000.0,0.33523919840595284,-4.360398964655245,32981058000000.0,0.35443337036071654,-1.1707793528689163,28799652000000.0,0.30775123056109877,0.2036139453988175,12759490000000.0,-0.18955302253227924,-0.18049774206135205,566942110000000.0,0.05079822347293977,0.022505807515338736,0,0,28799652000000.0,0.05079822347293977,1081724598060000.0,3366760928500.0,264,2026-03-31,True,passed,264,0.0,0.0,4.0,2025.0,00126380,0.20275683033458597,0.20275683033458597,18.0,-4.360398964655245,-0.19696373675602122,85.0,1.0,-0.19696373675602122,-0.04168330706387158,-0.12791349396997526,56.0,1.0,-0.031978373492493814,0.26188050828400256,-0.9279671126677178,72.0,1.0,0.3247884894337012,0.05079822347293977,1.0691045114939977,9.0,1.0,0.10691045114939977,0.0,0.0,1.0,1.0,-0.0,0
114810,한솔아이원스,00625942,2025,4,202504,254358289046.0,210271082405.0,44087206641.0,0.2096684248577952,0.1903462930126865,147606242909.0,0.22402070447965805,-0.0035667133546952723,23936799073.0,0.30280938027457793,-1.6260698798144473,21993607543.0,-0.18123009295730053,23.545499552382037,6297345284.0,-0.3766454380324389,-3.6978962758046166,4582462128.0,1.3435371732304833,1.8023218433966237,254358289046.0,0.02475777497803951,0.018015776663646586,0,0,6297345284.0,0.02475777497803951,528986371580.0,3649808030.0,2927,2026-03-31,True,passed,2927,0.0,0.0,4.0,2025.0,00625942,0.2006798261114934,0.2006798261114934,19.0,-1.6260698798144473,-0.17084605972243008,76.0,1.0,-0.17084605972243008,-0.0035667133546952723,-0.0790310015995564,49.0,1.0,-0.0197577503998891,0.1903462930126865,-1.053308027233094,81.0,1.0,0.36865780953158284,0.02475777497803951,0.22625826702229768,30.0,1.0,0.02262582670222977,0.0,0.0,1.0,1.0,-0.0,0
000100,유한양행,00145109,2025,4,202504,3220925833989.0,2362284335746.0,858641498243.0,0.3634793175614249,0.3100397545499756,1616624008341.0,0.10048795278101674,0.03283415723087746,82360675082.0,10.278660893749757,11.147973753510511,164149185534.0,7.365746399819077,8.195147978654143,7697210176.0,-0.8562202220002778,-0.7687977796952249,49682322071.0,0.12151475943680201,0.4261470250492835,3220925833989.0,0.002389750827161172,0.015424857519761715,0,0,7697210176.0,0.002389750827161172,8726746163200.0,19545417600.0,212,2026-03-31,True,passed,212,0.0,0.0,4.0,2025.0,00145109,0.18856328521229804,0.18856328521229804,20.0,11.147973753510511,-0.04883135861061869,6.0,1.0,-0.04883135861061869,0.03283415723087746,-0.03234883235190156,34.0,1.0,-0.00808720808797539,0.3100397545499756,-0.8435833817654974,69.0,1.0,0.29525418361792405,0.002389750827161172,-0.49772331707031936,68.0,1.0,-0.049772331707031936,0.0,0.0,1.0,1.0,-0.0,0
