ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
140860,파크시스템스,1.7036531132538733,72.0,27219,0,0,CHECK,후보군 참고용 (비보유/비선정)
000990,DB하이텍,1.6874891311848017,73.0,2611,0,0,CHECK,후보군 참고용 (비보유/비선정)
007660,이수페타시스,1.6203368645040117,74.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
039440,에스티아이,1.610362948102609,75.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
053610,프로텍,1.5361390942207742,77.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
087010,펩트론,1.534033670178007,78.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
033240,자화전자,1.5289035784852618,79.0,26292,0,0,CHECK,후보군 참고용 (비보유/비선정)
023590,다우기술,1.5162987936318273,80.0,631,0,0,CHECK,후보군 참고용 (비보유/비선정)
100090,SK오션플랜트,1.4586591445267612,81.0,2413,0,0,CHECK,후보군 참고용 (비보유/비선정)
114810,한솔아이원스,1.4580280542070885,82.0,2927,0,0,CHECK,후보군 참고용 (비보유/비선정)
032190,다우데이타,1.424414228554288,83.0,46510,0,0,CHECK,후보군 참고용 (비보유/비선정)
082920,비츠로셀,1.4072162528218817,84.0,28201,0,0,CHECK,후보군 참고용 (비보유/비선정)
237690,에스티팜,1.380886414794739,85.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
140410,메지온,1.3168680310829413,86.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
214450,파마리서치,1.3151261538837578,87.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
032350,롯데관광개발,1.3139875321560988,88.0,75210,0,0,CHECK,후보군 참고용 (비보유/비선정)
064350,현대로템,1.312009846769878,89.0,31201,0,0,CHECK,후보군 참고용 (비보유/비선정)
032820,우리기술,1.2774293877794412,90.0,281,0,0,CHECK,후보군 참고용 (비보유/비선정)
023160,태광,1.265062877790234,91.0,2413,0,0,CHECK,후보군 참고용 (비보유/비선정)
035900,JYP Ent.,1.2513075527447943,92.0,59201,0,0,CHECK,후보군 참고용 (비보유/비선정)
096770,SK이노베이션,1.2400242198374758,93.0,192,0,0,CHECK,후보군 참고용 (비보유/비선정)
068760,셀트리온제약,1.2294063706952791,94.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
298040,효성중공업,1.1838121093725165,95.0,281,0,0,CHECK,후보군 참고용 (비보유/비선정)
006040,동원산업,1.1779223807344172,96.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
011930,신성이엔지,1.1729513756303092,97.0,2612,0,0,CHECK,후보군 참고용 (비보유/비선정)
