ticker,industry4,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib
042520,213,0,0,4,2025,00349060,한스바이오메드,2026-03-31,8.443955453094892,8.443955453094892,1.0,914.6440940967984,8.732952231581828,1.0,1.0,8.732952231581828,0.11033166298595853,0.07873222944391062,22.0,1.0,0.019683057360977654,1.3164907840037212,0.8072726950587578,15.0,1.0,-0.2825454432705652,0.009538962858548805,-0.26134392577346843,57.0,1.0,-0.026134392577346843,0,0.0,1.0,1.0,-0.0
322000,2612,0,0,4,2025,01199550,HD현대에너지솔루션,2026-03-31,3.4047762946613713,3.4047762946613713,2.0,331.35215204500884,3.0664811086646195,2.0,1.0,3.0664811086646195,0.36102654694538605,0.40302321848996586,10.0,1.0,0.10075580462249147,0.23872371407604293,-0.952837382673289,78.0,1.0,0.33349308393565114,-0.011711383786811906,-0.9595370256139096,79.0,1.0,-0.09595370256139096,0,0.0,1.0,1.0,-0.0
095610,29271,0,0,4,2025,00524421,테스,2026-03-31,0.8630782011069345,0.8630782011069345,3.0,67.84288655189508,0.5065835069842635,3.0,1.0,0.5065835069842635,-0.08953404920000563,-0.17980774734983263,66.0,1.0,-0.044951936837458156,0.21859296976161705,-0.9857130632620881,81.0,1.0,0.3449995721417308,0.03467362072093153,0.5644705881839829,20.0,1.0,0.05644705881839829,0,0.0,1.0,1.0,-0.0
000370,65121,0,0,4,2025,00135917,한화손해보험,2026-03-31,0.8293607202908178,0.8293607202908178,4.0,-0.07946089775134535,-0.15325763374933835,53.0,1.0,-0.15325763374933835,5.460538639155049,6.9995911017924,1.0,1.0,1.7498977754481,2.02401988710407,1.9627441688153333,8.0,1.0,-0.6869604590853666,-0.006952762570691483,-0.8031896232257726,77.0,1.0,-0.08031896232257726,0,0.0,1.0,1.0,-0.0
298380,211,0,0,4,2025,01256864,에이비엘바이오,2026-03-31,0.6511500122346644,0.6511500122346644,5.0,17.741805684422815,0.019869552109733866,5.0,1.0,0.019869552109733866,2.6123110693487375,3.315213817929617,2.0,1.0,0.8288034544824042,0.5838037860418026,-0.3892843393128247,52.0,1.0,0.13624951875948862,-0.08409439880440796,-3.337725131169623,89.0,1.0,-0.3337725131169623,0,0.0,1.0,1.0,-0.0
100840,29176,0,0,4,2025,00648721,SNT에너지,2026-03-31,0.4229474406647745,0.4229474406647745,6.0,4.084069368219204,-0.11281043686449062,12.0,1.0,-0.11281043686449062,1.0852600533981915,1.3398688229893505,3.0,1.0,0.3349672057473376,0.48065433668749946,-0.557738535388052,57.0,1.0,0.19520848738581817,0.01919228448610767,0.05582184396109347,41.0,1.0,0.005582184396109347,0,0.0,1.0,1.0,-0.0
041920,27112,0,0,4,2025,00273439,메디아나,2026-03-31,0.4038645978038731,0.4038645978038731,7.0,1.9089062941197898,-0.13394136266412354,13.0,1.0,-0.13394136266412354,0.4149844530359782,0.47282146270066217,8.0,1.0,0.11820536567516554,0.08084400580049247,-1.2106720051616522,88.0,1.0,0.42373520180657825,0.01623486216573095,-0.04134607013747122,48.0,1.0,-0.004134607013747123,0,0.0,1.0,1.0,-0.0
003670,282,0,0,4,2025,00155276,포스코퓨처엠,2026-03-31,0.38146155550592925,0.38146155550592925,8.0,51.84458929691228,0.35116581152918613,4.0,1.0,0.35116581152918613,-0.056218451457201724,-0.1367117416713804,61.0,1.0,-0.0341779354178451,0.7063285679793946,-0.18918813162784834,45.0,1.0,0.06621584606974691,0.01696303015442872,-0.017421666751587236,45.0,1.0,-0.0017421666751587237,0,0.0,1.0,1.0,-0.0
302440,211,0,0,4,2025,01319899,SK바이오사이언스,2026-03-31,0.357349548253499,0.357349548253499,9.0,-0.3012909048514487,-0.15541263236805344,65.0,1.0,-0.15541263236805344,0.9358406316747347,1.1465845752691957,5.0,1.0,0.2866461438172989,0.3720491410360144,-0.7351025546589941,64.0,1.0,0.2572858941306479,0.008006358605338501,-0.3116985732639439,61.0,1.0,-0.031169857326394393,0,0.0,1.0,1.0,-0.0
098460,29271,1,0,4,2025,00579999,고영,2026-03-31,0.33781979720956845,0.33781979720956845,10.0,4.671794582701394,-0.1071008980967187,10.0,1.0,-0.1071008980967187,0.2128991497020375,0.21141029285627946,15.0,1.0,0.052852573214069866,0.20234964702508956,-1.012240164378969,83.0,1.0,0.3542840575326391,0.03666000360410823,0.6297344093263035,19.0,0.6,0.03778406455957821,0,0.0,1.0,0.6,-0.0
