ticker,name,target_weight,score,group_value,industry4,current_price,price_date
042520,한스바이오메드,0.1428571428571428,1.5299593365812467,33,33,50400.0,2026-02-27
064960,SNT모티브,0.1428571428571428,0.2788407455616251,25,25,37250.0,2026-02-27
100840,SNT에너지,0.1428571428571428,-0.0300584262050995,4,4,45950.0,2026-02-27
006650,대한유화,0.1428571428571428,-0.0340543621656947,51,51,189900.0,2026-02-27
003570,SNT다이내믹스,0.1428571428571428,-0.1219314280425173,25,25,56000.0,2026-02-27
036530,SNT홀딩스,0.1428571428571428,-0.1734035802354956,15,15,62700.0,2026-02-27
001720,신영증권,0.1428571428571428,-1.4493522854940648,2,2,225500.0,2026-02-27
