ticker,year,quarter,quarter_key,name,corp_code,fs_div,fs_div_used,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,Revenue_ttm_ready,Revenue_ttm_yoy_ready,Revenue_acc2_ready,Revenue_acc2_missing_reason,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,OpIncome_ttm_ready,OpIncome_ttm_yoy_ready,OpIncome_acc2_ready,OpIncome_acc2_missing_reason,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,NetIncome_ttm_ready,NetIncome_ttm_yoy_ready,NetIncome_acc2_ready,NetIncome_acc2_missing_reason,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CFO_ttm_ready,CFO_ttm_yoy_ready,CFO_acc2_ready,CFO_acc2_missing_reason,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,CAPEX_ttm_ready,CAPEX_ttm_yoy_ready,CAPEX_acc2_ready,CAPEX_acc2_missing_reason,Revenue_acc2_log1p,OpIncome_acc2_log1p,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,OpMargin_ttm,OpIncome_to_Assets_ttm,history_quarters,first_quarter_key,latest_quarter_key,industry_code,industry_name,industry4,industry4__ref,revenue_prev_q,revenue_cur_q,revenue_qoq,op_prev_q,op_cur_q,op_qoq,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,op_growth_streak2,rev_growth_streak2,rebalance_month,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,hold_bonus_applied,score_adj,score_rank,score_adj_rank,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,rev_growth_streak2__contrib,selected_topk
458870,2025,4,202504,씨어스테크놀로지,01514227,CFS,CFS,54204850237.0,39620897715.0,14583952522.0,0.36808738224219206,0.31341369306841493,48170737719.0,,,1,0,0,missing_ttm_yoy,16327166470.0,,,1,0,0,missing_ttm_yoy,16045578543.0,,,1,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,,,54204850237.0,,,0.3389436666974704,0.3012122789494425,7,20242,20254,032701,의료용 기기 제조업,032701,032701,15737059302.0,20411666730.0,0.29704453279946086,6726422650.0,8703289755.0,0.2938957612186323,1,0,0.0,,1,1,2026-03-31,True,passed,032701,0.0,1.0,4.0,2025.0,01514227,0.39242317073054356,0.39242317073054356,0.0,0.39242317073054356,60.0,61.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.31341369306841493,-0.5497804878015531,119.0,1.0,0.19242317073054357,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
128940,2025,4,202504,한미약품,00828497,CFS,CFS,2137597680857.0,1422853222734.0,714744458123.0,0.5023318264336674,0.4070184520004048,1547531098763.0,0.0347906843061927,0.03169580829826879,1,1,1,,257799090185.0,0.19248640518072824,0.2128989987471771,1,1,1,,187135533539.0,0.3325793506216925,0.48336662805928254,1,1,1,,173072329954.0,-0.10550798771777947,0.0009441424509203378,1,1,1,,76547028930.0,0.22368692147750902,-0.20657682540704214,1,1,1,,0.03120386420837802,0.193013360829164,2137597680857.0,0.08096581106160833,0.03580983906162874,0.166587340565284,0.12060225013045667,40,20161,20254,032102,의약품 제조업,032102,032102,362345363924.0,432960488776.0,0.19488347825753097,55068868499.0,83272065418.0,0.5121441149551156,0,0,173072329954.0,0.08096581106160833,0,1,2026-03-31,True,passed,032102,0.0,0.0,4.0,2025.0,00828497,0.38318825971318626,0.38318825971318626,0.0,0.38318825971318626,61.0,62.0,0.193013360829164,0.16718036078062193,61.0,1.0,0.16718036078062193,0.03169580829826879,0.20326043127501425,58.0,1.0,0.05081510781875356,0.4070184520004048,-0.3291222603251737,101.0,1.0,0.1151927911138108,0.0,0.0,83.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0
062040,2025,4,202504,산일전기,00366438,CFS,CFS,681958856706.0,585470613825.0,96488242881.0,0.1648045872885446,0.15255333671535973,501946220880.0,,,1,0,0,missing_ttm_yoy,178634181593.0,,,1,0,0,missing_ttm_yoy,148921775330.0,,,1,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,,,681958856706.0,,,0.35588310891119546,0.26194275481051665,6,20243,20254,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",032801,032801,132734594216.0,142127158006.0,0.07076198820267918,42561373003.0,52361293747.0,0.23025386759278743,1,0,0.0,,0,1,2026-03-31,True,passed,032801,0.0,1.0,4.0,2025.0,00366438,0.37514405509771265,0.37514405509771265,0.0,0.37514405509771265,62.0,63.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.15255333671535973,-0.9289830145648933,156.0,1.0,0.32514405509771266,0.0,0.0,83.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0
267250,2025,4,202504,HD현대,01205709,CFS,CFS,78685890494000.0,30335091114000.0,48350799380000.0,1.5938900331070882,0.9531586922073287,71259438270000.0,0.05155729215078697,-0.05335362626808049,1,1,1,,6099636253000.0,1.0446877046010123,0.5762804162004451,1,1,1,,3675482625000.0,0.9042180590873248,-0.552005376733528,1,1,1,,7384884225000.0,-0.016854903849144787,-0.9258093918801722,1,1,1,,2288918348000.0,0.2248220206574143,0.38614736478565903,1,1,1,,-0.051979004189514975,0.4550679046693855,78685890494000.0,0.0938527120762917,0.029089311103043764,0.08559759101508281,0.07751880565506357,35,20172,20254,116409,기타 금융업,116409,116409,18224352745000.0,18737127628000.0,0.028136795318598296,1702387190000.0,1971965252000.0,0.15835296669496204,0,0,7384884225000.0,0.0938527120762917,1,1,2026-03-31,True,passed,116409,0.0,0.0,4.0,2025.0,01205709,0.3602403115053738,0.3602403115053738,0.0,0.3602403115053738,63.0,64.0,0.4550679046693855,0.6035995202803855,44.0,1.0,0.6035995202803855,-0.05335362626808049,-0.43179459423687266,121.0,1.0,-0.10794864855921817,0.9531586922073287,0.9583158863308389,35.0,1.0,-0.3354105602157936,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
241560,2025,4,202504,두산밥캣,01032486,CFS,CFS,8558454000.0,5011583000.0,3546871000.0,0.7077346618822835,0.5351677331122714,6181806000.0,-0.013956730450983001,0.14742336736492334,1,1,1,,482437000.0,-0.24485534547879295,0.15511345861318226,1,1,1,,282899000.0,-0.31506262272140695,0.09982124814801974,1,1,1,,822394000.0,0.5425363504043936,1.005441088262009,1,1,1,,241596000.0,-0.10551141454456592,2.2342364227438747,1,1,1,,0.13751887846973912,0.1441985717147801,8558454000.0,0.09609142024949834,0.02822893013154011,0.07804143319929484,0.056369643395875,37,20164,20254,032902,특수 목적용 기계 제조업,032902,032902,1529458000.0,1641331000.0,0.07314551952390978,97607000.0,101742000.0,0.0423637648939113,0,0,822394000.0,0.09609142024949834,0,0,2026-03-31,True,passed,032902,0.0,0.0,4.0,2025.0,01032486,0.3588233625375516,0.3588233625375516,0.0,0.3588233625375516,64.0,65.0,0.1441985717147801,0.08588541765822058,67.0,1.0,0.08588541765822058,0.14742336736492334,1.0539085832894957,37.0,1.0,0.2634771458223739,0.5351677331122714,-0.027030854448448896,86.0,1.0,0.009460799056957113,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
420770,2025,4,202504,기가비스,00765569,CFS,CFS,239277069528.0,211003350241.0,28273719287.0,0.1339965420203368,0.12574815593612865,52434995936.0,1.0064409494673558,,1,1,0,missing_prev_yoy,12100818200.0,-7.771853003658079,,1,1,0,missing_prev_yoy,15452197332.0,3.5287714479185786,,1,1,0,missing_prev_yoy,,,,0,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,,,239277069528.0,,,0.2307775176481326,0.050572410569346145,11,20232,20254,032902,특수 목적용 기계 제조업,032902,032902,7225894009.0,31706777464.0,3.387938353995859,866413774.0,11129062447.0,11.844974053932804,1,0,0.0,,0,0,2026-03-31,True,passed,032902,0.0,1.0,4.0,2025.0,00765569,0.3472601773002097,0.3472601773002097,0.0,0.3472601773002097,65.0,66.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.12574815593612865,-0.9921719351434564,159.0,1.0,0.3472601773002097,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
166090,2025,4,202504,하나머티리얼즈,00660750,CFS,CFS,685606173112.0,463680286012.0,221925887100.0,0.4786183363729563,0.3911080952359938,273481969679.0,0.08677174181366687,0.009411826307921922,1,1,1,,50081056398.0,0.15362942474446495,0.1020601174687672,1,1,1,,38375641020.0,0.2084306036752317,0.27970654828555663,1,1,1,,68543052519.0,-0.09435097593459929,-0.806825403624224,1,1,1,,20320689502.0,-0.5326851714976368,0.11050305858558884,1,1,1,,0.009367811031259858,0.09718126229971638,685606173112.0,0.09997438063878528,0.029639011868524162,0.1831237959006319,0.07304639071535723,36,20171,20254,032601,반도체 제조업,032601,032601,69836435716.0,80920853813.0,0.15871969958599255,11998187219.0,20866809840.0,0.7391635468861406,0,0,68543052519.0,0.09997438063878528,1,1,2026-03-31,True,passed,032601,0.0,0.0,4.0,2025.0,00660750,0.34512096583730584,0.34512096583730584,0.0,0.34512096583730584,66.0,67.0,0.09718126229971638,0.007583952794580143,73.0,1.0,0.007583952794580143,0.009411826307921922,0.036868322690845334,70.0,1.0,0.009217080672711334,0.3911080952359938,-0.36662837820004107,104.0,1.0,0.12831993237001438,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
103590,2025,4,202504,일진전기,00683469,CFS,CFS,1525996520000.0,588671403000.0,937325117000.0,1.592272212006874,0.9525347930401877,2044552052000.0,0.29627862413472994,0.031172877795910825,1,1,1,,151226606000.0,0.896448383982295,0.5839635800456755,1,1,1,,103889478000.0,,,1,0,0,missing_ttm_yoy,86862549000.0,-0.17803980415172915,-1.3249341525170855,1,1,1,,27140068000.0,-0.6153791004130837,-2.5536915181276845,1,1,1,,0.030696870702601988,0.4599303007324981,1525996520000.0,0.056921852613399146,0.017785144097183132,0.07396564242620711,0.09910022992712984,40,20161,20254,032803,절연선 및 케이블 제조업,032803,032803,450153532000.0,614150029000.0,0.36431236309837506,35336328000.0,44240495000.0,0.2519833696359169,0,0,86862549000.0,0.056921852613399146,0,0,2026-03-31,True,passed,032803,0.0,0.0,4.0,2025.0,00683469,0.32664037539512086,0.32664037539512086,0.0,0.32664037539512086,67.0,68.0,0.4599303007324981,0.611697234488739,43.0,1.0,0.611697234488739,0.031172877795910825,0.19935576518041712,59.0,1.0,0.04983894129510428,0.9525347930401877,0.9568451439677784,36.0,1.0,-0.3348958003887224,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
027360,2025,4,202504,아주IB투자,00156895,CFS,CFS,338305070078.0,266869482953.0,71435587125.0,0.2676798648333311,0.23718835160956114,132865217.0,-0.1156295928245884,,1,1,0,missing_prev_yoy,11886131746.0,0.41746364578884454,,1,1,0,missing_prev_yoy,8318264516.0,-4.064564867423126e-05,,1,1,0,missing_prev_yoy,-1138168995.0,-1.0472760990679288,,1,1,0,missing_prev_yoy,854214590.0,10.077870444819089,,1,1,0,missing_prev_yoy,,,338305070078.0,-0.0033643273354950977,0.0025249831159877426,89.46007099811533,0.03513435888873767,10,20233,20254,116409,기타 금융업,116409,116409,111223913.0,0.0,-1.0,2329345663.0,5691439613.0,1.4433641186898416,0,0,-1138168995.0,-0.0033643273354950977,0,0,2026-03-31,True,passed,116409,0.0,0.0,4.0,2025.0,00156895,0.2553143327232751,0.2553143327232751,0.0,0.2553143327232751,68.0,69.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.23718835160956114,-0.7294695220665003,143.0,1.0,0.2553143327232751,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
000150,2025,4,202504,두산,00117212,CFS,CFS,32927788000000.0,12234321000000.0,20693467000000.0,1.6914275013709383,0.9900717225130247,19784138000000.0,0.09106465968935762,0.14319477527453195,1,1,1,,1062715000000.0,0.05873521432933604,0.3598663052336748,1,1,1,,249511000000.0,-0.1744251837195221,-0.28525310380845315,1,1,1,,981908000000.0,2.189773576324595,3.028496966704478,1,1,1,,898363000000.0,-0.033597426836417976,-0.16274393380803687,1,1,1,,0.13382677735937148,0.30738638994047074,32927788000000.0,0.029820041358380952,0.027282822642079693,0.053715506836840704,0.0322741084217379,40,20161,20254,116409,기타 금융업,116409,116409,4452365000000.0,5686658000000.0,0.27722188095540234,231269000000.0,275208000000.0,0.1899908764252883,0,0,981908000000.0,0.029820041358380952,0,0,2026-03-31,True,passed,116409,0.0,0.0,4.0,2025.0,00117212,0.25212354902223155,0.25212354902223155,0.0,0.25212354902223155,69.0,70.0,0.30738638994047074,0.3576543762383814,53.0,1.0,0.3576543762383814,0.14319477527453195,1.0286490276295654,38.0,1.0,0.25716225690739136,0.9900717225130247,1.0362659546386892,31.0,1.0,-0.3626930841235412,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
271560,2025,4,202504,오리온,01238169,CFS,CFS,4598663246300.0,3912207101349.0,686456144951.0,0.17546518555070806,0.16166397184371498,3332442536373.0,0.07347908568930572,0.007559812969123225,1,1,1,,558258027192.0,0.02698781970130293,-0.07698770623691065,1,1,1,,390597563174.0,-0.2674870299295049,-0.6525637722332212,1,1,1,,537328134910.0,-0.17535655212944656,-0.6665353640172892,1,1,1,,146315122556.0,0.1880286514217766,0.45844028490557176,1,1,1,,0.007531380787796729,-0.07416798328729196,4598663246300.0,0.11684441893898719,0.03181688128038566,0.1675221766313195,0.12139571812334034,35,20172,20254,031008,기타 식품 제조업,031008,031008,828921933912.0,924581828189.0,0.11540277843239632,137871938192.0,167559517176.0,0.21532720416722637,0,0,537328134910.0,0.11684441893898719,1,1,2026-03-31,True,passed,031008,0.0,0.0,4.0,2025.0,01238169,0.24561019214928131,0.24561019214928131,0.0,0.24561019214928131,70.0,71.0,-0.07416798328729196,-0.27777684516813433,105.0,1.0,-0.27777684516813433,0.007559812969123225,0.02303953730131248,71.0,1.0,0.00575988432532812,0.16166397184371498,-0.9075061514059642,155.0,1.0,0.3176271529920875,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
483650,2025,4,202504,달바글로벌,01649204,CFS,CFS,255334642397.0,198554792679.0,56779849718.0,0.28596564682170617,0.2515099122562179,519735447906.0,,,1,0,0,missing_ttm_yoy,101469415203.0,,,1,0,0,missing_ttm_yoy,79053534113.0,,,1,0,0,missing_ttm_yoy,68482449044.0,,,1,0,0,missing_ttm_yoy,-379852188.0,,,1,0,0,missing_ttm_yoy,,,255334642397.0,0.26820664991286985,-0.0014876641274919418,0.195232816256458,0.3973977610340593,6,20243,20254,032004,기타 화학제품 제조업,032004,032004,114165748515.0,163437123886.0,0.43157756167583256,16652191024.0,25535813946.0,0.5334807238997237,0,0,68482449044.0,0.26820664991286985,0,0,2026-03-31,True,passed,032004,0.0,0.0,4.0,2025.0,01649204,0.24349805780237083,0.24349805780237083,0.0,0.24349805780237083,71.0,72.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.2515099122562179,-0.6957087365782024,137.0,1.0,0.24349805780237083,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
012510,2025,4,202504,더존비즈온,00172291,CFS,CFS,1129961431954.0,631787001460.0,498174430494.0,0.7885164293389482,0.5813864657742391,446299245964.0,0.10927992793512109,-0.028658191995571514,1,1,1,,127727153412.0,0.4503893373968648,0.1753967143681534,1,1,1,,92289152067.0,0.18278677917175767,-1.09014719063627,1,1,1,,129596057115.0,0.25150557525348916,0.22784981425924244,1,1,1,,20058179718.0,0.15291612475199057,0.6759432726084087,1,1,1,,-0.028255226738182183,0.16160571986168543,1129961431954.0,0.11469069071755342,0.017751207387064656,0.2861917302506554,0.11303673718414108,40,20161,20254,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",106201,106201,114667525985.0,127141177819.0,0.10878103217847149,34824861511.0,46093749150.0,0.32358743581623545,0,0,129596057115.0,0.11469069071755342,1,1,2026-03-31,True,passed,106201,0.0,0.0,4.0,2025.0,00172291,0.22435290260330998,0.22435290260330998,0.0,0.22435290260330998,72.0,73.0,0.16160571986168543,0.11487485188910414,65.0,1.0,0.11487485188910414,-0.028658191995571514,-0.24739642954689312,111.0,1.0,-0.06184910738672328,0.5813864657742391,0.08192240542591676,78.0,1.0,-0.028672841899070864,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
214150,2025,4,202504,클래시스,01061327,CFS,CFS,704649920208.0,551674456160.0,152975464048.0,0.2772929983251447,0.24474299343029438,336819637856.0,0.38643727792893356,0.03769648525914526,1,1,1,,170600874067.0,0.3933131280084834,0.02710759449645228,1,1,1,,131970250448.0,0.3529338917716234,0.038774420312518876,1,1,1,,163935787746.0,0.594699794554429,0.0041494238463097854,1,1,1,,19253389901.0,0.785442521571764,0.02127069465376974,1,1,1,,0.03700333857425608,0.026746691278196358,704649920208.0,0.23264855787908,0.027323340780790475,0.5065051288367477,0.24210727791843314,33,20174,20254,032701,의료용 기기 제조업,032701,032701,82997291548.0,93425243822.0,0.1256420791510911,37618140937.0,51190151685.0,0.36078366474115164,0,0,163935787746.0,0.23264855787908,0,0,2026-03-31,True,passed,032701,0.0,0.0,4.0,2025.0,01061327,0.20138190266372574,0.20138190266372574,0.5,0.7013819026637258,73.0,49.0,0.026746691278196358,-0.10971604068952517,98.0,1.0,-0.10971604068952517,0.03769648525914526,0.24806684392088701,57.0,1.0,0.062016710980221754,0.24474299343029438,-0.7116606639229405,139.0,1.0,0.24908123237302915,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,1
023530,2025,4,202504,롯데쇼핑,00120526,CFS,CFS,37910298847681.0,16866196238190.0,21044102609491.0,1.2477088676248766,0.8099114163603447,13738354725833.0,-0.017747267375491926,0.021363129294324823,1,1,1,,547037221095.0,0.15624830763423914,0.22566301734034255,1,1,1,,73555557525.0,-1.0739939515987165,5.801834795309757,1,1,1,,1723750652721.0,0.08555457903635566,0.11721326611093907,1,1,1,,697782152532.0,-0.247500818962907,1.8266537424564113,1,1,1,,0.02113813637574335,0.20348193622506094,37910298847681.0,0.045469191884949835,0.018406136953327757,0.03981824840105309,0.014429778654421308,40,20161,20254,074701,종합 소매업,074701,074701,3410062599971.0,3521825017741.0,0.032774300909006904,130510430154.0,227651884127.0,0.7443194682476704,0,0,1723750652721.0,0.045469191884949835,1,1,2026-03-31,True,passed,074701,0.0,0.0,4.0,2025.0,00120526,0.19891964163558473,0.19891964163558473,0.0,0.19891964163558473,74.0,74.0,0.20348193622506094,0.18461446746881902,59.0,1.0,0.18461446746881902,0.021363129294324823,0.12610742300502126,62.0,1.0,0.031526855751255314,0.8099114163603447,0.6206333759556847,53.0,1.0,-0.21722168158448962,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
082920,2025,4,202504,비츠로셀,00154718,CFS,CFS,370836626050.0,330489870731.0,40346755319.0,0.12208166994576354,0.11518559406444923,243082541135.0,0.153255892902584,-0.04285570932973548,1,1,1,,69267801066.0,0.334366239292762,-0.04292722248748482,1,1,1,,56924763449.0,0.11050286547138177,-0.31124060992741254,1,1,1,,63585597685.0,0.06383134548307123,-0.4764850275508621,1,1,1,,11427448872.0,1.7952276707787358,2.3969128101391677,1,1,1,,-0.04196282448276521,-0.0420313964867705,370836626050.0,0.17146525779367525,0.03081531884733315,0.28495588676412165,0.18678791737432268,37,20162,20254,032802,일차전지 및 이차전지 제조업,032802,032802,55346055769.0,77281683141.0,0.3963358737532009,16733041947.0,21329270417.0,0.2746797913109899,0,0,63585597685.0,0.17146525779367525,1,0,2026-03-31,True,passed,032802,0.0,0.0,4.0,2025.0,00154718,0.19217070435258163,0.19217070435258163,0.0,0.19217070435258163,75.0,75.0,-0.0420313964867705,-0.22425736790531672,102.0,1.0,-0.22425736790531672,-0.04285570932973548,-0.3534077719952568,115.0,1.0,-0.0883519429988142,0.11518559406444923,-1.0136571864477502,161.0,1.0,0.35478001525671254,1.0,1.0,1.0,1.0,0.15,0.0,0.0,77.0,1.0,0.0,0
004170,2025,4,202504,신세계,00136378,CFS,CFS,15833341277876.0,6572365891815.0,9260975386061.0,1.409077878271248,0.8792440511596953,6929498818333.0,0.05465198372539537,0.021095083385460844,1,1,1,,479961762138.0,0.006157873530159064,0.260551806916987,1,1,1,,64603501354.0,-0.6538026116140812,-0.2519692710865743,1,1,1,,990582722093.0,0.2767913053235851,0.2964966142736015,1,1,1,,500793788161.0,-0.4489149948682336,-0.9224415077840007,1,1,1,,0.020875662550096603,0.2315495670923876,15833341277876.0,0.06256308789839235,0.0316290654873183,0.06926356071642456,0.03031335924077205,40,20161,20254,074701,종합 소매업,074701,074701,1636131871623.0,1933702356905.0,0.18187438949332235,99753401154.0,172535344877.0,0.7296186684465898,0,0,990582722093.0,0.06256308789839235,1,0,2026-03-31,True,passed,074701,0.0,0.0,4.0,2025.0,00136378,0.13795820895358543,0.13795820895358543,0.0,0.13795820895358543,76.0,76.0,0.2315495670923876,0.23135760610234285,57.0,1.0,0.23135760610234285,0.021095083385460844,0.12410595289108212,63.0,1.0,0.03102648822277053,0.8792440511596953,0.7840739582043657,43.0,1.0,-0.27442588537152796,1.0,1.0,1.0,1.0,0.15,0.0,0.0,77.0,1.0,0.0,0
192080,2025,4,202504,더블유게임즈,01010110,CFS,CFS,1847861880558.0,1652363475394.0,195498405164.0,0.11831440725678358,0.11182255814596853,719897452508.0,0.136427358767655,0.04860714218751827,1,1,1,,232134020348.0,-0.06673808086347477,-0.23290479117541696,1,1,1,,179810727076.0,-0.2610135524257172,-0.5224313341282919,1,1,1,,236934156311.0,-0.1376178727674673,-2.0031489327006846,1,1,1,,941275500.0,-0.6280230346224689,-3.303077213691455,1,1,1,,0.04746275229800342,-0.20937300398703096,1847861880558.0,0.1282207067551244,0.0005093862857952146,0.32245428781458335,0.12562303643489975,40,20161,20254,105802,소프트웨어 개발 및 공급업,105802,105802,186153548331.0,199818245797.0,0.07340551705038023,59152283808.0,63910431580.0,0.0804389529142151,0,0,236934156311.0,0.1282207067551244,1,1,2026-03-31,True,passed,105802,0.0,0.0,4.0,2025.0,01010110,0.13643974786134155,0.13643974786134155,0.0,0.13643974786134155,77.0,77.0,-0.20937300398703096,-0.5029439444644742,115.0,1.0,-0.5029439444644742,0.04860714218751827,0.3295355514946449,54.0,1.0,0.08238388787366123,0.11182255814596853,-1.01999944129187,162.0,1.0,0.3569998044521545,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
079900,2025,4,202504,전진건설로봇,00372129,CFS,CFS,230189468832.0,156587716209.0,73601752623.0,0.470035290154961,0.3852864074106205,190660739993.0,,,1,0,0,missing_ttm_yoy,28718922607.0,,,1,0,0,missing_ttm_yoy,29246401890.0,,,1,0,0,missing_ttm_yoy,32339255145.0,,,1,0,0,missing_ttm_yoy,14871047783.0,,,1,0,0,missing_ttm_yoy,,,230189468832.0,0.1404897248735661,0.06460351057090882,0.1506284020929238,0.12476210468151362,6,20243,20254,032902,특수 목적용 기계 제조업,032902,032902,44907008845.0,45409104665.0,0.011180789656532734,4956491820.0,5650597454.0,0.1400397013063163,0,0,32339255145.0,0.1404897248735661,0,0,2026-03-31,True,passed,032902,0.0,0.0,4.0,2025.0,00372129,0.13312322619709818,0.13312322619709818,0.0,0.13312322619709818,78.0,78.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.3852864074106205,-0.380352074848852,107.0,1.0,0.13312322619709818,0.0,0.0,83.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0
195940,2025,4,202504,HK이노엔,01012066,CFS,CFS,2096931315991.0,1328398567183.0,768532748808.0,0.5785407842148982,0.4565008660054752,1063151055391.0,0.18504222955636007,0.10272469469563039,1,1,1,,110876599063.0,0.25675606708927146,-0.08139837230310398,1,1,1,,75699812628.0,0.22928833090529288,-0.07540444396557966,1,1,1,,,,,0,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,0.09778411228609483,-0.07825499278903263,2096931315991.0,,,0.10429054131185751,0.0528756465304636,18,20213,20254,032102,의약품 제조업,032102,032102,260822095962.0,291879423770.0,0.11907475742593848,25873761631.0,40100569390.0,0.5498546350506107,1,0,0.0,,1,0,2026-03-31,True,passed,032102,0.0,1.0,4.0,2025.0,01012066,0.12318951931257564,0.12318951931257564,0.0,0.12318951931257564,79.0,79.0,-0.07825499278903263,-0.2845832497642123,106.0,1.0,-0.2845832497642123,0.10272469469563039,0.7336255241548268,45.0,1.0,0.1834063810387067,0.4565008660054752,-0.2124753943945178,93.0,1.0,0.07436638803808122,1.0,1.0,1.0,1.0,0.15,0.0,0.0,77.0,1.0,0.0,0
499790,2025,4,202504,GS피앤엘,01882845,CFS,CFS,2458495051224.0,1258600788881.0,1199894262343.0,0.953355720847597,0.6695487760399094,481682588524.0,,,1,0,0,missing_ttm_yoy,78022623652.0,,,1,0,0,missing_ttm_yoy,29943929968.0,,,1,0,0,missing_ttm_yoy,119618149534.0,,,1,0,0,missing_ttm_yoy,225598356644.0,,,1,0,0,missing_ttm_yoy,,,2458495051224.0,0.04865502961840262,0.09176278655988442,0.16197933143292867,0.03173592869880101,5,20244,20254,116409,기타 금융업,116409,116409,121961937049.0,153099606381.0,0.25530645122084267,19929295893.0,31313880400.0,0.5712487068345822,0,0,119618149534.0,0.04865502961840262,1,1,2026-03-31,True,passed,116409,0.0,0.0,4.0,2025.0,01882845,0.09858717385875033,0.09858717385875033,0.0,0.09858717385875033,80.0,80.0,,0.0,74.0,1.0,0.0,,0.0,73.0,1.0,0.0,0.6695487760399094,0.2897509318321419,64.0,1.0,-0.10141282614124966,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
