ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
375500,DL이앤씨,0.7690722862855475,106.0,412,0,0,CHECK,후보군 참고용 (비보유/비선정)
130660,한전산업,0.7654831630358229,107.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
166090,하나머티리얼즈,0.7631053144398703,108.0,2612,0,0,CHECK,후보군 참고용 (비보유/비선정)
460930,현대힘스,0.7155195183962862,109.0,31114,0,0,CHECK,후보군 참고용 (비보유/비선정)
003030,세아제강지주,0.6871462919294102,110.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
298040,효성중공업,0.6826234103230429,111.0,281,0,0,CHECK,후보군 참고용 (비보유/비선정)
114090,GKL,0.6809418488842861,112.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
192650,드림텍,0.6801592723557218,113.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
071320,지역난방공사,0.6651598508700092,114.0,35300,0,0,CHECK,후보군 참고용 (비보유/비선정)
437730,삼현,0.6633604878577075,115.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
145020,휴젤,0.6612635918678258,116.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
215600,신라젠,0.6536577093533995,117.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
014680,한솔케미칼,0.6488229604948188,118.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
383220,F&F,0.6297825732498442,119.0,14111,0,0,CHECK,후보군 참고용 (비보유/비선정)
004370,농심,0.6279973908223725,120.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
062040,산일전기,0.6260136291315572,121.0,28112,0,0,CHECK,후보군 참고용 (비보유/비선정)
082920,비츠로셀,0.6219213213537211,122.0,28201,0,0,CHECK,후보군 참고용 (비보유/비선정)
002790,아모레퍼시픽홀딩스,0.620233893635437,123.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
032640,LG유플러스,0.614132727144139,124.0,61220,0,0,CHECK,후보군 참고용 (비보유/비선정)
009450,경동나비엔,0.6103581792137309,125.0,28520,0,0,CHECK,후보군 참고용 (비보유/비선정)
195870,해성디에스,0.6052643980675035,126.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
232140,와이씨,0.5991002678468117,127.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
023530,롯데쇼핑,0.5855864229874033,128.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
036620,감성코퍼레이션,0.5554878125037193,129.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
012750,에스원,0.5528047005934854,130.0,75320,0,0,CHECK,후보군 참고용 (비보유/비선정)
100790,미래에셋벤처투자,0.5420441005036556,131.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
086450,동국제약,0.5403716981550019,132.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
128940,한미약품,0.5321596246970565,133.0,21212,0,0,CHECK,후보군 참고용 (비보유/비선정)
336370,솔루스첨단소재,0.5233040027829998,134.0,26299,0,0,CHECK,후보군 참고용 (비보유/비선정)
302440,SK바이오사이언스,0.5027019434461029,135.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
014620,성광벤드,0.4890446474269008,136.0,24133,0,0,CHECK,후보군 참고용 (비보유/비선정)
071970,HD현대마린엔진,0.4711588879851933,137.0,29119,0,0,CHECK,후보군 참고용 (비보유/비선정)
005490,POSCO홀딩스,0.4591117381980257,138.0,2411,0,0,CHECK,후보군 참고용 (비보유/비선정)
310210,보로노이,0.4536707896773787,139.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
079900,전진건설로봇,0.4511213519686467,140.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
011170,롯데케미칼,0.4498959464937803,141.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
476060,온코닉테라퓨틱스,0.431421744606959,142.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
033780,케이티앤지,0.4243294767104363,143.0,12000,0,0,CHECK,후보군 참고용 (비보유/비선정)
352820,하이브,0.4189444309718321,144.0,592,0,0,CHECK,후보군 참고용 (비보유/비선정)
064760,티씨케이,0.4106665752722053,145.0,23999,0,0,CHECK,후보군 참고용 (비보유/비선정)
294870,HDC현대산업개발,0.3805140323566431,146.0,411,0,0,CHECK,후보군 참고용 (비보유/비선정)
026960,동서,0.3777191865151726,147.0,4632,0,0,CHECK,후보군 참고용 (비보유/비선정)
018260,삼성에스디에스,0.3756155335722027,148.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
015750,성우하이텍,0.375568300274465,149.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
466100,클로봇,0.3703915380885099,150.0,58221,0,0,CHECK,후보군 참고용 (비보유/비선정)
267270,HD건설기계,0.3664838723471221,151.0,291,0,0,CHECK,후보군 참고용 (비보유/비선정)
030190,NICE평가정보,0.3633502981762915,152.0,63991,0,0,CHECK,후보군 참고용 (비보유/비선정)
036530,SNT홀딩스,0.3550729017874369,153.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
103590,일진전기,0.3481076880745428,154.0,2830,0,0,CHECK,후보군 참고용 (비보유/비선정)
064400,LG씨엔에스,0.3403133675712581,155.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
064350,현대로템,0.338798944910135,156.0,31201,0,0,CHECK,후보군 참고용 (비보유/비선정)
009150,삼성전기,0.3344880379282731,157.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
011780,금호석유화학,0.3231546761772846,158.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
000880,한화,0.3219981797159239,159.0,20494,0,0,CHECK,후보군 참고용 (비보유/비선정)
389650,넥스트바이오메디컬,0.3040524405342442,160.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
006120,SK디스커버리,0.2907879979689871,161.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
443060,HD현대마린솔루션,0.2872390843466191,162.0,7212,0,0,CHECK,후보군 참고용 (비보유/비선정)
090430,아모레퍼시픽,0.2790685540393946,163.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
047050,포스코인터내셔널,0.276556641469073,164.0,461,0,0,CHECK,후보군 참고용 (비보유/비선정)
458870,씨어스테크놀로지,0.2760415984019738,165.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
271560,오리온,0.2680339904606632,166.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
174900,앱클론,0.2655468061105762,167.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
004170,신세계,0.2543402915366827,168.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
012510,더존비즈온,0.2303119842020949,169.0,62022,0,0,CHECK,후보군 참고용 (비보유/비선정)
161390,한국타이어앤테크놀로지,0.2120119683740101,170.0,221,0,0,CHECK,후보군 참고용 (비보유/비선정)
086280,현대글로비스,0.206244507081435,171.0,5299,0,0,CHECK,후보군 참고용 (비보유/비선정)
060250,NHN KCP,0.1920260454834073,172.0,661,0,0,CHECK,후보군 참고용 (비보유/비선정)
001740,SK네트웍스,0.1895777036686654,173.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
095340,ISC,0.1876208297939709,174.0,465,0,0,CHECK,후보군 참고용 (비보유/비선정)
475960,토모큐브,0.1800331564324147,175.0,27309,0,0,CHECK,후보군 참고용 (비보유/비선정)
050890,쏠리드,0.1755643859068525,176.0,2642,0,0,CHECK,후보군 참고용 (비보유/비선정)
069620,대웅제약,0.1531693241294375,177.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
