ticker,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CAPEX_ttm_yoy__raw,CAPEX_ttm_yoy__z,CAPEX_ttm_yoy__rank,CAPEX_ttm_yoy__mult,CAPEX_ttm_yoy__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib
042520,0,0,4,2025,00349060,,2026-03-31,1.5299593365812467,1.5299593365812467,1.0,914.6440940967984,2.26774730518418,1.0,1.0,2.26774730518418,1.3164907840037212,1.074842935589743,2.0,1.0,-0.8598743484717946,0.009538962858548805,-0.18152174574688398,4.0,1.0,-0.045380436436720996,-0.3545735413837864,-1.1164454420372139,6.0,1.0,0.16746681630558208,0,0.0,1.0,1.0,-0.0
064960,0,0,4,2025,00398792,,2026-03-31,0.27884074556162514,0.27884074556162514,2.0,0.19130212122431123,-0.3777044802651121,3.0,1.0,-0.3777044802651121,0.22715847204948206,-0.7311835958603693,7.0,1.0,0.5849468766882955,0.02230263456221963,0.18521205378753539,2.0,1.0,0.046303013446883846,0.39008958953606987,-0.1686355712770527,4.0,1.0,0.025295335691557903,0,0.0,1.0,1.0,-0.0
100840,0,0,4,2025,00648721,,2026-03-31,-0.03005842620509959,-0.03005842620509959,3.0,4.084069368219204,-0.3664429606390927,2.0,1.0,-0.3664429606390927,0.48065433668749946,-0.3109075679439423,3.0,1.0,0.24872605435515385,0.01919228448610767,0.09584352976269275,3.0,1.0,0.023960882440673188,0.1889469377745545,-0.4246506509211072,5.0,1.0,0.06369759763816608,0,0.0,1.0,1.0,-0.0
006650,0,0,4,2025,00260383,,2026-03-31,-0.03405436216569474,-0.03405436216569474,4.0,-0.6996933619602632,-0.3802820715989695,6.0,1.0,-0.3802820715989695,0.26029807664722177,-0.6762407611638453,6.0,1.0,0.5409926089310763,0.00944575369970629,-0.18419988960449288,5.0,1.0,-0.04604997240112322,1.3015173002164135,0.9914328473111886,2.0,1.0,-0.1487149270966783,0,0.0,1.0,1.0,-0.0
003570,0,0,4,2025,00134477,,2026-03-31,-0.12193142804251736,-0.12193142804251736,5.0,-2.797436446102674,-0.3863507043770152,7.0,1.0,-0.3863507043770152,0.348836860881011,-0.5294504827209917,4.0,1.0,0.42356038617679337,-0.032665836931809154,-1.3941764539728874,7.0,1.0,-0.34854411349322184,-0.46947049454541234,-1.2626866910061754,7.0,1.0,0.1894030036509263,0,0.0,1.0,1.0,-0.0
036530,0,0,4,2025,00225159,,2026-03-31,-0.17340358023549568,-0.17340358023549568,6.0,-0.16776302366893558,-0.3787432321142899,5.0,1.0,-0.3787432321142899,0.30978926162797615,-0.594188303738987,5.0,1.0,0.4753506429911896,2.7254928995301235e-05,-0.45481808790081124,6.0,1.0,-0.11370452197520281,1.341280137601125,1.042043127581284,1.0,1.0,-0.1563064691371926,0,0.0,1.0,1.0,-0.0
001720,0,0,4,2025,00136721,,2026-03-31,-1.4493522854940648,-1.4493522854940648,7.0,,-0.378223856189701,4.0,1.0,-0.378223856189701,1.7340528919941396,1.7671277758383925,1.0,1.0,-1.4137022206707142,0.08315501081501102,1.9336605936748477,1.0,1.0,0.4834151484187119,1.260277261810713,0.9389423803490773,3.0,1.0,-0.1408413570523616,0,0.0,1.0,1.0,-0.0
