ticker,industry,cap_bucket,peer_count,revenue_growth,peer_revenue_growth_median,revenue_growth_diff,revenue_growth_pctile,op_growth,peer_op_growth_median,op_growth_diff,op_growth_pctile,quality_score,peer_quality_score_median,quality_score_diff,quality_score_pctile,final_score,peer_final_score_median,final_score_diff,final_score_pctile,explain_text,CFO_safe,Debt_to_Equity_log,OpIncome_ttm_yoy,Revenue_ttm_yoy,CFO_safe__raw,Debt_to_Equity_log__raw,OpIncome_ttm_yoy__raw,Revenue_ttm_yoy__raw,final_score_feat,peer_revenue_growth_mean,peer_op_growth_mean,peer_quality_score_mean,peer_final_score_mean
003550,ALL,,473,0.06079602492623858,-0.010707339376961052,0.07150336430319963,0.5831265508684863,0.16144477327833703,-0.013341388105592069,0.1747861613839291,0.7270471464019851,0.09709365918511863,0.04726048177711495,0.04983317740800368,0.8881856540084389,1.0530921755296176,0.6345651410305435,0.41852703449907414,0.5738396624472574,"성장성은 peer 대비 매출 양호, 영업이익 양호 수준 / 품질은 peer 대비 우수 수준 / 종합 점수는 peer 상위 44%권",0.0,0.37233915899335457,0.16144477327833703,0.06079602492623858,0.0,0.016035477747119924,0.10520152928064563,0.07343317569738406,1.0530921755296176,0.037885693793522315,-0.20258607101585846,0.028419293880685776,-1.3163997621139316
060280,ALL,,473,0.13942254970044368,-0.010707339376961052,0.15012988907740474,0.6401985111662531,-1.4468368212284548,-0.011703963047537302,-1.4351328581809175,0.05707196029776675,0.08708451937145723,0.04726048177711495,0.039824037594342276,0.7974683544303798,1.0342994794721427,0.6345651410305435,0.3997343384415992,0.5654008438818565,"성장성은 peer 대비 매출 양호, 영업이익 열위 수준 / 품질은 peer 대비 우수 수준 / 종합 점수는 peer 상위 44%권",0.0,0.2784536788015605,-1.4468368212284548,0.13942254970044368,0.0,0.06988439868426836,-0.9914172687611889,0.08944086044173627,1.0342994794721427,0.037690105423437224,-0.19858537053201067,0.02844045485280768,-1.316360031255459
009970,ALL,,473,1.3786454958651129,-0.010707339376961052,1.3893528352420739,0.9454094292803971,0.4337093258764369,-0.013341388105592069,0.44705071398202895,0.9181141439205955,0.0749425597957348,0.04726048177711495,0.027682078018619855,0.7025316455696202,1.033187144740247,0.6345651410305435,0.39862200370970347,0.5632911392405063,"성장성은 peer 대비 매출 매우 우수, 영업이익 매우 우수 수준 / 품질은 peer 대비 양호 수준 / 종합 점수는 peer 상위 45%권",0.0,0.16456240278200315,0.4337093258764369,1.3786454958651129,0.0,0.13520783640093606,0.2908471447246799,0.3417360026617229,1.033187144740247,0.034607461278748995,-0.20326334602232135,0.028466124957618934,-1.316357679596407
003090,ALL,,5,0.1837024357524978,0.021085069427348505,0.1626173663251493,0.6666666666666666,0.3018897341707965,-0.027073917763125146,0.32896365193392163,0.8333333333333334,0.09288003688812702,0.01897310106181979,0.07390693582630722,1.0,1.0163860589391374,0.4173480396956169,0.5990380192435205,0.6666666666666666,"성장성은 peer 대비 매출 양호, 영업이익 우수 수준 / 품질은 peer 대비 매우 우수 수준 / 종합 점수는 peer 상위 34%권",0.0,0.3328154876225182,0.3018897341707965,0.1837024357524978,0.0,0.03870465992998984,0.20096497315202355,0.09845586470998624,1.0163860589391374,0.08554580183778729,0.06426650522082425,0.036324164507274534,-1.2850595696166107
181710,ALL,,473,0.10355905337922114,-0.010707339376961052,0.1142663927561822,0.6104218362282878,0.2489425808405006,-0.013341388105592069,0.2622839689460927,0.8188585607940446,0.1000742451644944,0.04726048177711495,0.05281376338737945,0.9514767932489452,1.001330161046729,0.6345651410305435,0.3667650200161854,0.5506329113924051,"성장성은 peer 대비 매출 양호, 영업이익 우수 수준 / 품질은 peer 대비 매우 우수 수준 / 종합 점수는 peer 상위 46%권",0.0,0.4002969806579776,0.2489425808405006,0.10355905337922114,0.0,0.0,0.1648625618310684,0.08213936079401551,1.001330161046729,0.03777931810085321,-0.20280372725357526,0.028412992430412252,-1.3162903286795071
035720,ALL,,473,0.55002620593599,-0.010707339376961052,0.560733545312951,0.8213399503722084,0.5050394717637051,-0.013341388105592069,0.5183808598692972,0.9478908188585607,0.022023564738236134,0.04729912440623113,-0.025275559667994996,0.339662447257384,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 우수, 영업이익 매우 우수 수준 / 품질은 peer 대비 보통 이하 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.3318164424269737,0.5050394717637051,0.55002620593599,0.0,0.41991070137991826,0.33948413660111365,0.17303623621056752,0.49150523700719595,0.036668703293498056,-0.2034407841961703,0.028578004439770092,-1.3152124747174785
137400,ALL,,473,0.7380563308312539,-0.010707339376961052,0.7487636702082149,0.8833746898263027,0.3952056251533309,-0.013341388105592069,0.40854701325892295,0.9032258064516129,-0.08933505424741295,0.04729912440623113,-0.13663417865364408,0.056962025316455694,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 우수, 영업이익 매우 우수 수준 / 품질은 peer 대비 열위 수준 / 종합 점수는 peer 상위 58%권",0.0,-1.3763574930667908,0.3952056251533309,0.7380563308312539,0.0,1.019017276077139,0.2645931092676095,0.21131755374823413,0.49150523700719595,0.036200966664405365,-0.2031675656722639,0.028813434923883517,-1.3152124747174785
032820,ALL,,473,-0.49893329530459135,-0.007395051278607267,-0.49153824402598406,0.1315136476426799,-0.5277729533843478,-0.011703963047537302,-0.5160689903368105,0.20099255583126552,-0.0022637386155575645,0.04729912440623113,-0.049562863021788695,0.22784810126582278,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 열위, 영업이익 열위 수준 / 품질은 peer 대비 열위 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.5596307381991669,-0.5277729533843478,-0.49893329530459135,0.0,0.5505757837369366,-0.36474671708583806,-0.04052290370656253,0.49150523700719595,0.039278055286633834,-0.20087159905898608,0.02862935180415444,-1.3152124747174785
033780,ALL,,473,-0.13850059995566588,-0.007395051278607267,-0.13110554867705862,0.36476426799007444,-0.10235268579210977,-0.011703963047537302,-0.09064872274457246,0.4143920595533499,0.1000742451644944,0.04726048177711495,0.05281376338737945,0.9514767932489452,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 보통 이하, 영업이익 보통 이하 수준 / 품질은 peer 대비 매우 우수 수준 / 종합 점수는 peer 상위 58%권",0.0,0.4002969806579776,-0.10235268579210977,-0.13850059995566588,0.0,0.0,-0.0746707353031183,0.03285809558434849,0.49150523700719595,0.038381456541984764,-0.20192985843110606,0.028412992430412256,-1.3152124747174785
034020,ALL,,473,-0.5169625522242648,-0.007395051278607267,-0.5095675009456575,0.12406947890818859,-0.3751281564158141,-0.011703963047537302,-0.3634241933682768,0.27543424317617865,0.05013556202280212,0.04726048177711495,0.002875080245687174,0.5253164556962026,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 열위, 영업이익 보통 이하 수준 / 품질은 peer 대비 양호 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.06812661359577718,-0.3751281564158141,-0.5169625522242648,0.0,0.26866886168698567,-0.26066472401278584,-0.04419350547579837,0.49150523700719595,0.03932290418444397,-0.20125131248428094,0.028518571041705472,-1.3152124747174785
034220,ALL,,473,-0.44526777146129454,-0.007395051278607267,-0.43787272018268725,0.15384615384615385,-0.7795367994335779,-0.011703963047537302,-0.7678328363860406,0.15632754342431762,0.026767415038651127,0.04729912440623113,-0.020531709367580003,0.3670886075949367,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 열위, 영업이익 열위 수준 / 품질은 peer 대비 보통 이하 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.28731924569438805,-0.7795367994335779,-0.44526777146129454,0.0,0.39438890584899255,-0.5364137728973943,-0.02959706424219588,0.49150523700719595,0.039144558958665435,-0.200245320834983,0.028567975157951037,-1.3152124747174785
034230,ALL,,473,-0.42248466796874545,-0.007395051278607267,-0.41508961669013816,0.1662531017369727,-1.4256542875426976,-0.011703963047537302,-1.4139503244951603,0.06699751861042183,0.03055657624511053,0.04729912440623113,-0.0167425481611206,0.38396624472573837,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 열위, 영업이익 열위 수준 / 품질은 peer 대비 보통 이하 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.2517770086974583,-1.4256542875426976,-0.42248466796874545,0.0,0.3740033136779004,-0.9769738002110937,-0.02495862016427164,0.49150523700719595,0.03908788457186804,-0.19863806340187576,0.028559964246309473,-1.3152124747174785
034310,ALL,,473,0.16945646317515922,-0.010707339376961052,0.18016380255212028,0.6625310173697271,0.23030185212976328,-0.013341388105592069,0.24364324023535536,0.8014888337468983,0.09664311883307615,0.04726048177711495,0.0493826370559612,0.8839662447257384,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 양호, 영업이익 우수 수준 / 품질은 peer 대비 우수 수준 / 종합 점수는 peer 상위 58%권",0.0,0.36811310180115175,0.23030185212976328,0.16945646317515922,0.0,0.01845937353115286,0.1521522419572272,0.09555550712010663,0.49150523700719595,0.037615394195888184,-0.20275735728165797,0.02842024639728629,-1.3152124747174785
034730,ALL,,473,0.08580527564318531,-0.010707339376961052,0.09651261502014637,0.6004962779156328,0.2930068012924301,-0.013341388105592069,0.30634818939802216,0.8684863523573201,0.1000742451644944,0.04726048177711495,0.05281376338737945,0.9514767932489452,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 양호, 영업이익 우수 수준 / 품질은 peer 대비 매우 우수 수준 / 종합 점수는 peer 상위 58%권",0.0,0.4002969806579776,0.2930068012924301,0.08580527564318531,0.0,0.0,0.19490807912958852,0.07852484421915862,0.49150523700719595,0.03782348172706225,-0.20291333974226167,0.028412992430412256,-1.3152124747174785
035250,ALL,,473,-0.4979347869247813,-0.007395051278607267,-0.49053973564617404,0.13399503722084366,-0.20186416017919698,-0.011703963047537302,-0.1901601971316597,0.3424317617866005,0.05406076746689031,0.04726048177711495,0.006800285689775358,0.5527426160337553,0.49150523700719595,0.6426600377372468,-0.15115480073005083,0.43143459915611815,"성장성은 peer 대비 매출 열위, 영업이익 보통 이하 수준 / 품질은 peer 대비 양호 수준 / 종합 점수는 peer 상위 58%권",0.0,-0.03130828506502039,-0.20186416017919698,-0.4979347869247813,0.0,0.24755135493258162,-0.1425233761630691,-0.040319615981402435,0.49150523700719595,0.039275571434942765,-0.20168231745004367,0.02851027251011121,-1.3152124747174785
