ticker
000070
000080
000100
000120
000150
000210
000240
000250
000270
000370
000400
000500
000660
000720
000810
000880
000990
001040
001060
001120
001270
001430
001440
001450
001500
001510
001680
001720
001740
001800
002020
002350
002380
002790
003030
003090
003160
003230
003240
003380
003470
003490
003530
003540
003550
003570
003620
003670
003690
003850
004000
004020
004170
004370
004690
004800
004990
005070
005090
005180
005290
005300
005380
005420
005440
005490
005690
005830
005850
005880
005930
005940
006040
006120
006220
006260
006280
006360
006400
006650
006730
006800
007070
007310
007340
007390
007660
007810
008770
008930
009150
009240
009420
009450
009520
009540
009830
009970
010060
010120
010130
010140
010780
010950
011070
011170
011200
011210
011780
011790
011930
012330
012450
012510
012630
012750
014620
014680
015750
015760
016360
016610
017670
017800
017960
018260
018290
018670
018880
020150
021240
022100
023160
023530
023590
024110
025320
025980
026960
027360
028050
028260
028300
028670
029780
030000
030190
030200
030520
030530
030610
031980
032190
032350
032640
032820
032830
033100
033240
033500
033780
034020
034220
034230
034310
034730
035250
035420
035720
035760
035900
036460
036530
036540
036570
036620
036810
036830
036930
038500
039030
039130
039200
039440
039490
041190
041510
041920
041960
042000
042520
042660
042700
043260
044490
045100
047040
047050
047810
048410
050890
051600
051900
051910
052400
052690
053610
053800
055550
056080
056190
057050
058470
058610
059090
060250
060280
060370
062040
064260
064350
064400
064760
064960
065350
066570
066970
067160
067310
068270
068760
069260
069620
069960
071050
071320
071970
073240
074600
075580
077970
078160
078600
078930
079160
079370
079550
079900
080220
081660
082270
082740
082920
083450
083650
084370
085620
085660
086280
086450
086520
086790
086900
087010
088350
089010
089030
089970
090360
090430
090460
090710
093370
094170
095340
095610
096530
096770
097230
097950
098460
099190
099320
100090
100790
100840
101490
102710
103140
103590
104830
105560
105630
105840
108320
108490
111770
112040
112610
114090
114810
115180
117730
119850
120110
121600
122640
122870
124500
126340
127120
128940
130660
131290
131970
137400
138040
138930
139130
139480
140410
140860
141080
145020
145720
160190
161390
161580
161890
166090
171090
174900
175330
178320
178920
180640
181710
183300
185750
189300
192080
192650
192820
195870
195940
196170
200710
204270
204320
206650
207940
211050
213420
214150
214320
214370
214430
214450
215600
218410
222080
222800
225570
226950
229640
232140
237690
240810
241560
241710
247540
248070
249420
251270
251970
252990
253450
253590
257720
259960
263750
267250
267260
267270
271560
272210
272290
277810
278280
278470
280360
281740
281820
282330
285130
287840
290650
293490
294870
295310
298020
298040
298050
298380
302440
307950
310210
316140
319400
319660
322000
323280
323410
326030
328130
329180
336260
336370
336570
347700
347850
348210
348340
348370
352820
353200
356860
357780
358570
361610
365340
368770
372320
373220
375500
376300
376900
377300
383220
383310
383800
388720
389470
389650
397030
399720
402340
403870
417200
420770
425420
437730
440110
443060
445680
450080
454910
455900
456040
456160
457190
458870
460930
466100
475150
475830
475960
476060
476830
483650
484870
489790
499790
950160
