ticker,industry4,CFO_warn,CFO_isnull,quarter,year,corp_code,name,rebalance_month,score_total,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,score,score_adj,rebalance_month_end,w,group_value,price_date,current_price
115180,70113,0,1,2,2016,01042650,큐리언트,2016-08-31,0.5232145375449144,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04445103076835381,-1.4948986786997556,285.0,1.0,0.5232145375449144,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5232145375449144,0.5232145375449144,2016-08-31,0.1,70113,2016-08-31,17820
214370,211,0,1,2,2016,00549891,케어젠,2016-08-31,0.5232145375449144,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04445103076835381,-1.4948986786997556,285.0,1.0,0.5232145375449144,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5232145375449144,0.5232145375449144,2016-08-31,0.1,211,2016-08-31,19152
192080,5821,0,1,2,2016,01010110,더블유게임즈,2016-08-31,0.5232145375449144,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04445103076835381,-1.4948986786997556,285.0,1.0,0.5232145375449144,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5232145375449144,0.5232145375449144,2016-08-31,0.1,5821,2016-08-31,31968
214450,213,0,1,2,2016,00970453,파마리서치,2016-08-31,0.522184342573864,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04566863094355016,-1.4919552644967544,284.0,1.0,0.522184342573864,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.522184342573864,0.522184342573864,2016-08-31,0.1,213,2016-08-31,49550
196170,70113,0,1,2,2016,00989619,알테오젠,2016-08-31,0.5190892026169251,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04932681513171719,-1.483112007476929,283.0,1.0,0.5190892026169251,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5190892026169251,0.5190892026169251,2016-08-31,0.1,70113,2016-08-31,5499
145020,211,0,1,2,2016,00888347,휴젤,2016-08-31,0.5087903297230755,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06149918035602988,-1.4536866563516444,282.0,1.0,0.5087903297230755,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5087903297230755,0.5087903297230755,2016-08-31,0.1,211,2016-08-31,142646
000240,64992,0,1,2,2016,00160047,한국앤컴퍼니,2016-08-31,0.4998789831046859,7.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.07203161111787185,-1.4282256660133885,281.0,1.0,0.4998789831046859,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.4998789831046859,0.4998789831046859,2016-08-31,0.1,64992,2016-08-31,21400
121600,2049,0,1,2,2016,00439965,나노신소재,2016-08-31,0.4926885920618614,8.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08053002320441731,-1.4076816916053183,280.0,1.0,0.4926885920618614,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.4926885920618614,0.4926885920618614,2016-08-31,0.1,2049,2016-08-31,17850
058470,2629,0,1,2,2016,00369657,리노공업,2016-08-31,0.4874704074644968,9.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08669746010568605,-1.3927725927557053,279.0,1.0,0.4874704074644968,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.4874704074644968,0.4874704074644968,2016-08-31,0.1,2629,2016-08-31,8259
213420,262,0,1,2,2016,01061558,덕산네오룩스,2016-08-31,0.48475451183684626,10.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.08990741073150832,-1.385012890962418,278.0,1.0,0.48475451183684626,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.48475451183684626,0.48475451183684626,2016-08-31,0.1,262,2016-08-31,14128
192080,5821,0,1,3,2016,01010110,더블유게임즈,2016-11-30,0.5279500624014185,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04378522505840827,-1.5084287497183388,286.0,1.0,0.5279500624014185,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5279500624014185,0.5279500624014185,2016-11-30,0.1,5821,2016-11-30,26887
214370,211,0,1,3,2016,00549891,케어젠,2016-11-30,0.5279500624014185,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04378522505840827,-1.5084287497183388,286.0,1.0,0.5279500624014185,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5279500624014185,0.5279500624014185,2016-11-30,0.1,211,2016-11-30,11776
196170,70113,0,1,3,2016,00989619,알테오젠,2016-11-30,0.5279500624014185,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.04378522505840827,-1.5084287497183388,286.0,1.0,0.5279500624014185,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5279500624014185,0.5279500624014185,2016-11-30,0.1,70113,2016-11-30,4240
214450,213,0,1,3,2016,00970453,파마리서치,2016-11-30,0.5270102229932303,4.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.044871413976505056,-1.5057434942663723,285.0,1.0,0.5270102229932303,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5270102229932303,0.5270102229932303,2016-11-30,0.1,213,2016-11-30,40450
115180,70113,0,1,3,2016,01042650,큐리언트,2016-11-30,0.5131012055988862,5.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06094630977649601,-1.4660034445682462,284.0,1.0,0.5131012055988862,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5131012055988862,0.5131012055988862,2016-11-30,0.1,70113,2016-11-30,15185
000240,64992,0,1,3,2016,00160047,한국앤컴퍼니,2016-11-30,0.5072322427933904,6.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.06772917321519796,-1.4492349794096868,283.0,1.0,0.5072322427933904,,0.0,1.0,0.30000000000000004,0.0,1,0.0,1.0,0.30000000000000004,-0.0,0.5072322427933904,0.5072322427933904,2016-11-30,0.1,64992,2016-11-30,20650
