ticker,year,quarter,quarter_key,name,corp_code,fs_div,fs_div_used,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,Revenue_ttm_ready,Revenue_ttm_yoy_ready,Revenue_acc2_ready,Revenue_acc2_missing_reason,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,OpIncome_ttm_ready,OpIncome_ttm_yoy_ready,OpIncome_acc2_ready,OpIncome_acc2_missing_reason,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,NetIncome_ttm_ready,NetIncome_ttm_yoy_ready,NetIncome_acc2_ready,NetIncome_acc2_missing_reason,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CFO_ttm_ready,CFO_ttm_yoy_ready,CFO_acc2_ready,CFO_acc2_missing_reason,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,CAPEX_ttm_ready,CAPEX_ttm_yoy_ready,CAPEX_acc2_ready,CAPEX_acc2_missing_reason,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,OpMargin_ttm,OpIncome_to_Assets_ttm,history_quarters,first_quarter_key,latest_quarter_key,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,rebalance_month,revenue_prev_q,revenue_cur_q,revenue_qoq,op_prev_q,op_cur_q,op_qoq,industry4,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,hold_bonus_applied,score_adj,score_rank,score_adj_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,selected_topk
039440,2025,3,202503,에스티아이,00298340,CFS,CFS,324504789632.0,265852306937.0,58652482695.0,0.22062055195518426,0.19935937857063304,373202021168.0,0.27675553102915784,0.40036540969811807,1,1,1,,31259450645.0,0.49950342721172003,0.4383092918439755,1,1,1,,25306959192.0,0.2956857318169075,-0.4334332528032081,1,1,1,,28715962933.0,2.4210721378551385,3.3269876295815144,1,1,1,,10002034920.0,-0.4154482604163723,-6.115781127023914,1,1,1,,324504789632.0,0.08849164588776925,0.030822456985435145,0.08376013223928468,0.09632970496506178,41,20154,20254,0,0,28715962933.0,0.08849164588776925,2025-11-30,87194838726.0,70256038124.0,-0.19426379874648636,5384766891.0,2284244489.0,-0.575795102139362,29271,True,passed,29271,0,0,3,2025,00298340,1.610362948102609,1.610362948102609,0.0,1.610362948102609,75.0,76.0,0.4383092918439755,0.7022906784902233,110.0,1.0,0.7022906784902233,0.40036540969811807,2.4432911259670136,50.0,1.0,0.6108227814917534,0.19935937857063304,-0.8492842517732349,398.0,1.0,0.2972494881206322,0
058470,2025,3,202503,리노공업,00369657,CFS,OFS,762438669514.0,689545505354.0,72893164160.0,0.10571189804591358,0.10048937915399032,371192980206.0,0.4687918322292848,0.45494518613605295,1,1,1,,173663700155.0,0.4791104338769807,0.30396487647012393,1,1,1,,150668799016.0,0.4718331328774552,0.3539385022091157,1,1,1,,173472847832.0,0.60126049608852,0.00451113747358356,1,1,1,,48648974271.0,-0.30297600560798155,-3.006506520084722,1,1,1,,762438669514.0,0.22752367471415963,0.06380706569094959,0.46785286741851184,0.22777399297663925,41,20154,20254,0,0,173472847832.0,0.22752367471415963,2025-11-30,112522064123.0,96841827642.0,-0.13935254923745122,53444357551.0,48261344084.0,-0.09697961963625513,2629,True,passed,2629,0,0,3,2025,00369657,1.5887687752954385,1.5887687752954385,0.2,1.7887687752954384,76.0,71.0,0.30396487647012393,0.5166603238381449,126.0,1.0,0.5166603238381449,0.45494518613605295,2.80185656587696,42.0,1.0,0.70046414146924,0.10048937915399032,-1.0618408856801536,435.0,1.0,0.3716443099880537,0
053610,2025,3,202503,프로텍,00325112,CFS,CFS,425218696118.0,340134667346.0,85084028772.0,0.2501480646941782,0.2232619960546971,195191918283.0,0.0918875706382205,-0.054604953921192356,1,1,1,,30745555957.0,0.6376072005240936,0.9384006952267917,1,1,1,,23406206421.0,0.4740892466105697,0.3748432361428915,1,1,1,,31425520417.0,0.2503195144374797,0.30958351424900366,1,1,1,,40422471698.0,5.04926089057323,5.186974264772552,1,1,1,,425218696118.0,0.07390437133620127,0.09506278079264556,0.15751449254381217,0.07230527781983503,41,20154,20254,0,0,31425520417.0,0.07390437133620127,2025-11-30,64454895135.0,51043854828.0,-0.20806860796081877,9828238539.0,15552015645.0,0.5823807677527514,29271,True,passed,29271,0,0,3,2025,00325112,1.5361390942207742,1.5361390942207742,0.0,1.5361390942207742,77.0,77.0,0.9384006952267917,1.3932918214113934,74.0,1.0,1.3932918214113934,-0.054604953921192356,-0.5456666753287901,336.0,1.0,-0.13641666883219752,0.2232619960546971,-0.7978969761187953,387.0,1.0,0.2792639416415783,0
087010,2025,3,202503,펩트론,00415868,CFS,OFS,183743135969.0,146325972735.0,37417163234.0,0.25571101653814676,0.2277019591989098,6192195864.0,1.5723718375371631,1.850673343996274,1,1,1,,-19079235865.0,0.1869523542818845,0.297777257249738,1,1,1,,-14189223018.0,-0.2992944468108717,-0.3663436237247032,1,1,1,,-18106909115.0,0.548566860282492,0.6181026225941363,1,1,1,,1297039968.0,-0.31374350966535314,-1.6652434368126334,1,1,1,,183743135969.0,-0.09854468314971442,0.007058984604566826,-3.081174478979627,-0.10383645497494355,41,20154,20254,0,0,-18106909115.0,-0.09854468314971442,2025-11-30,1425607749.0,1601680916.0,0.1235074424388528,-4978702501.0,-6235438440.0,-0.2524223808808776,211,True,passed,211,0,0,3,2025,00415868,1.534033670178007,1.534033670178007,0.0,1.534033670178007,78.0,78.0,0.297777257249738,0.5081105828821407,127.0,1.0,0.5081105828821407,1.850673343996274,3.0,1.0,1.0,0.75,0.2277019591989098,-0.78835167798819,380.0,1.0,0.27592308729586645,0
033240,2025,3,202503,자화전자,00146861,CFS,CFS,727044928114.0,408170694361.0,318874233753.0,0.7812276534262326,0.5773028195112068,773697282237.0,0.09025464171930286,-0.8224730173928703,1,1,1,,29142715260.0,-0.5626244916207381,1.5700246158619822,1,1,1,,17485355012.0,-0.27457620042140984,1.0410933761317627,1,1,1,,112045184907.0,14.80628151441918,16.19536391232173,1,1,1,,105296789852.0,0.5518973871930932,1.1596394419869518,1,1,1,,727044928114.0,0.15411040029899145,0.14482844977014894,0.03766681870167532,0.040083788680842634,41,20154,20254,0,0,112045184907.0,0.15411040029899145,2025-11-30,167831236097.0,255904592510.0,0.5247733286198106,-9199987751.0,19423428405.0,3.111245028873952,26292,True,passed,26292,0,0,3,2025,00146861,1.5289035784852618,1.5289035784852618,0.0,1.5289035784852618,79.0,79.0,1.5700246158619822,2.266037979619527,55.0,1.0,2.266037979619527,-0.8224730173928703,-3.0,421.0,1.0,-0.75,0.5773028195112068,-0.036758853902098994,235.0,1.0,0.012865598865734648,0
023590,2025,3,202503,다우기술,00176914,CFS,CFS,73997001623989.0,7184137678660.0,66812863945329.0,9.300053386197224,2.3321490783481016,15544893952186.0,0.535889036527053,0.48206274783818714,1,1,1,,1395825795309.0,0.935279769373569,1.2481566377413449,1,1,1,,1037192188026.0,1.0140078661871406,1.4618490834452869,1,1,1,,-1499049683805.0,-0.728893551142859,-1.9773425979719188,1,1,1,,95653584179.0,0.3392013501931117,0.5884964926513907,1,1,1,,73997001623989.0,-0.020258248995308276,0.0012926683795251262,0.08979320152343091,0.01886327506081664,41,20154,20254,0,0,-1499049683805.0,-0.020258248995308276,2025-11-30,4595277807527.0,3465605560170.0,-0.24583328683776481,429534809113.0,426800645478.0,-0.006365406428052049,631,True,passed,631,0,0,3,2025,00176914,1.5162987936318273,1.5162987936318273,0.0,1.5162987936318273,80.0,80.0,1.2481566377413449,1.821296999777423,59.0,1.0,1.821296999777423,0.48206274783818714,2.9800071754176165,38.0,1.0,0.7450017938544041,2.3321490783481016,3.0,1.0,1.0,-1.0499999999999998,0
100090,2025,3,202503,SK오션플랜트,00480367,CFS,CFS,1158732434438.0,777114218063.0,381618216375.0,0.49107094878048224,0.3994946193456448,953910735230.0,0.3419881867772723,0.5353126815126844,1,1,1,,48519941746.0,-0.023023548824549156,0.3367792700921757,1,1,1,,23984268004.0,-0.09516323695610662,0.3242535149061436,1,1,1,,10135516237.0,-0.8987862453675929,1.5680186828630585,1,1,1,,89365822983.0,-0.42943191348813414,-0.3295870639236923,1,1,1,,1158732434438.0,0.008747072176257718,0.07712377795512694,0.050864237033983295,0.04187329214576857,41,20154,20254,0,0,10135516237.0,0.008747072176257718,2025-11-30,240624810043.0,293156089561.0,0.21831198332629367,15550811204.0,19253603729.0,0.23810928423126654,2413,True,passed,2413,0,0,3,2025,00480367,1.4586591445267612,1.4586591445267612,0.0,1.4586591445267612,81.0,81.0,0.3367792700921757,0.5620016021399147,121.0,1.0,0.5620016021399147,0.5353126815126844,3.0,1.0,1.0,0.75,0.3994946193456448,-0.4190215496767037,294.0,1.0,0.14665754238684628,0
114810,2025,3,202503,한솔아이원스,00625942,CFS,CFS,252128612083.0,206964851139.0,45163760944.0,0.21821947396114857,0.19739034514139012,190813131482.0,0.30504929229636124,0.14259432785307236,1,1,1,,36587659592.0,1.0104544949281613,0.6333840843100829,1,1,1,,29555403367.0,0.41954739789802953,-0.41951999170661813,1,1,1,,27440090252.0,-0.06693645292944983,-0.20372335188969526,1,1,1,,17601483501.0,0.7969619727420694,1.4534680894562668,1,1,1,,252128612083.0,0.10883370207490296,0.06981152736130417,0.19174602558970857,0.1451150636563035,41,20154,20254,0,0,27440090252.0,0.10883370207490296,2025-11-30,47021148050.0,51223987501.0,0.0893818978330964,9086242679.0,9380140718.0,0.03234538734908029,2927,True,passed,2927,0,0,3,2025,00625942,1.4580280542070883,1.4580280542070883,0.0,1.4580280542070883,82.0,82.0,0.6333840843100829,0.9718352130240517,94.0,1.0,0.9718352130240517,0.14259432785307236,0.74984700820051,115.0,1.0,0.1874617520501275,0.19739034514139012,-0.8535173975225978,399.0,1.0,0.2987310891329092,0
032190,2025,3,202503,다우데이타,00238782,CFS,CFS,74631690736833.0,7370344320856.0,67261346415977.0,9.125943577106204,2.3151008014510364,16076292451321.0,0.5139483073831606,0.460433282289602,1,1,1,,1430887976818.0,0.9063178588571388,1.207367401185817,1,1,1,,1037124503391.0,1.1220483610787988,1.616538163055088,1,1,1,,-1482776016913.0,-0.7294601881945193,-1.9500276105808683,1,1,1,,120187915365.0,0.544088096797724,0.7975142523135453,1,1,1,,74631690736833.0,-0.019867914049295485,0.0016104139431707075,0.0890060927387784,0.019172659264327954,41,20154,20254,0,0,-1482776016913.0,-0.019867914049295485,2025-11-30,4728978712870.0,3599354705641.0,-0.2388727198442886,438789327917.0,442010422278.0,0.007340867601067298,46510,True,passed,46510,0,0,3,2025,00238782,1.424414228554288,1.424414228554288,0.0,1.424414228554288,83.0,83.0,1.207367401185817,1.7649364847033897,61.0,1.0,1.7649364847033897,0.460433282289602,2.8379109754035934,41.0,1.0,0.7094777438508983,2.3151008014510364,3.0,1.0,1.0,-1.0499999999999998,0
082920,2025,3,202503,비츠로셀,00154718,CFS,CFS,348025262418.0,311529541725.0,36495720693.0,0.11715011196343068,0.1107808995657323,236047017047.0,0.2659821525383952,0.24363408119507035,1,1,1,,62955228396.0,0.4533828292380404,0.42934713745267317,1,1,1,,57553159177.0,0.6242183389514768,0.5877951932532293,1,1,1,,57053449624.0,0.5925391530851487,0.6033857638403322,1,1,1,,9957384112.0,0.7349603901258501,,1,1,0,missing_prev_yoy,348025262418.0,0.1639347937779162,0.028611095765917596,0.26670630785164634,0.18089269715250397,38,20154,20254,0,0,57053449624.0,0.1639347937779162,2025-11-30,56513426791.0,55346055769.0,-0.020656525153167828,16131205627.0,16733041947.0,0.03730882451790595,28201,True,passed,28201,0,0,3,2025,00154718,1.4072162528218815,1.4072162528218815,0.0,1.4072162528218815,84.0,84.0,0.42934713745267317,0.6899072244145584,113.0,1.0,0.6899072244145584,0.24363408119507035,1.4136343296210006,81.0,1.0,0.35340858240525014,0.1107808995657323,-1.0397155600059227,433.0,1.0,0.36390044600207294,0
237690,2025,3,202503,에스티팜,00871833,CFS,CFS,755493677542.0,555977500581.0,199516176961.0,0.358856566592181,0.30664358625247057,318316164681.0,0.14238058798926212,0.0899449033560058,1,1,1,,51445065370.0,0.9455279839535733,0.6996312700931249,1,1,1,,35979031957.0,0.19591697410830333,-1.963235664078189,1,1,1,,90880268925.0,0.710708696436015,-4.999413671676028,1,1,1,,76239178155.0,0.34250815459341566,0.2948796025644631,1,1,1,,755493677542.0,0.12029256051576648,0.1009130591311423,0.16161625163320117,0.06809463387883881,39,20162,20254,0,0,90880268925.0,0.12029256051576648,2025-11-30,68250893813.0,81910210108.0,0.20013388150527428,12918898204.0,14724930873.0,0.13979773201098597,212,True,passed,212,0,0,3,2025,00871833,1.380886414794739,1.380886414794739,0.0,1.380886414794739,85.0,85.0,0.6996312700931249,1.063372241618705,90.0,1.0,1.063372241618705,0.0899449033560058,0.4039631426397284,154.0,1.0,0.1009907856599321,0.30664358625247057,-0.6186382500460055,340.0,1.0,0.2165233875161019,0
140410,2025,3,202503,메지온,00808022,CFS,CFS,87884312147.0,37345026225.0,50539285922.0,1.3533070138311303,0.8558215788500516,7749481044.0,-1.478055063627189,6.314576164074792,1,1,1,,-15693426340.0,0.1550420073023171,0.48266135526098264,1,1,1,,-21886955116.0,0.5388430206628612,0.9581704167308231,1,1,1,,,,,0,0,0,missing_ttm_yoy,,,,0,0,0,missing_ttm_yoy,87884312147.0,,,-2.0250938418838462,-0.17856914341834224,41,20154,20254,1,0,0.0,,2025-11-30,1744204057.0,2127744865.0,0.21989445928688148,-3547630702.0,-4651587291.0,-0.3111813719442774,70113,True,passed,70113,0,1,3,2025,00808022,1.3168680310829413,1.3168680310829413,0.0,1.3168680310829413,86.0,86.0,0.48266135526098264,0.7635741284850712,106.0,1.0,0.7635741284850712,6.314576164074792,3.0,1.0,1.0,0.75,0.8558215788500516,0.5620174211489426,143.0,1.0,-0.1967060974021299,0
214450,2025,3,202503,파마리서치,00970453,CFS,CFS,988303303817.0,688775854917.0,299527448900.0,0.4348692637259971,0.3610737396438102,496026988308.0,0.5647695895510436,0.2691129279395128,1,1,1,,196180266706.0,0.7402903353133861,0.4687151487880272,1,1,1,,145331669358.0,0.6497308068839573,0.3711471750753239,1,1,1,,161094354637.0,0.3175361100817624,-0.9790614883054434,1,1,1,,41292423095.0,0.409213768630591,-1.046286237004781,1,1,1,,988303303817.0,0.16300092695716534,0.041781124211081204,0.3955032111764552,0.19850208528932115,41,20154,20254,0,0,161094354637.0,0.16300092695716534,2025-11-30,140607447466.0,135426410999.0,-0.036847525222679374,55877690378.0,61870558180.0,0.10724974066500598,213,True,passed,213,0,0,3,2025,00970453,1.3151261538837578,1.3151261538837578,0.0,1.3151261538837578,87.0,87.0,0.4687151487880272,0.7443039619774301,107.0,1.0,0.7443039619774301,0.2691129279395128,1.5810192932019318,71.0,1.0,0.39525482330048295,0.3610737396438102,-0.5016210531595563,312.0,1.0,0.17556736860584468,0
