ticker,year,quarter,quarter_key,name,corp_code,fs_div,fs_div_used,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,Revenue_ttm_ready,Revenue_ttm_yoy_ready,Revenue_acc2_ready,Revenue_acc2_missing_reason,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,OpIncome_ttm_ready,OpIncome_ttm_yoy_ready,OpIncome_acc2_ready,OpIncome_acc2_missing_reason,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,NetIncome_ttm_ready,NetIncome_ttm_yoy_ready,NetIncome_acc2_ready,NetIncome_acc2_missing_reason,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CFO_ttm_ready,CFO_ttm_yoy_ready,CFO_acc2_ready,CFO_acc2_missing_reason,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,CAPEX_ttm_ready,CAPEX_ttm_yoy_ready,CAPEX_acc2_ready,CAPEX_acc2_missing_reason,Revenue_acc2_log1p,OpIncome_acc2_log1p,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,OpMargin_ttm,OpIncome_to_Assets_ttm,history_quarters,first_quarter_key,latest_quarter_key,revenue_prev_q,revenue_cur_q,revenue_qoq,op_prev_q,op_cur_q,op_qoq,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,op_growth_streak2,rev_growth_streak2,rebalance_month,industry4,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,hold_bonus_applied,score_adj,score_rank,score_adj_rank,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,rev_growth_streak2__contrib,selected_topk
240810,2025,4,202504,원익IPS,01135941,CFS,CFS,1164636219440.0,970015555952.0,194620663488.0,0.20063664164333314,0.18285195081295302,909795691103.0,0.2160174855452346,0.132233983308379,1,1,1,,73814129967.0,5.936351561228063,7.525100737745645,1,1,1,,84028556164.0,3.0498916265273337,5.58592998934052,1,1,1,,156607028356.0,1.0005878788636169,8.357010208585585,1,1,1,,32003350977.0,0.00778582012454887,0.5159528549028556,1,1,1,,0.12419265745735925,2.1430148398441204,1164636219440.0,0.13446862268400206,0.027479268154985245,0.08113264405276606,0.06337955898580293,39,20162,20254,268438240597.0,274990617731.0,0.024409253761415197,27539079405.0,17204845769.0,-0.37525704777639424,0,0,156607028356.0,0.13446862268400206,0,1,2026-03-31,292,True,passed,292,0.0,0.0,4.0,2025.0,01135941,3.132847203528222,3.132847203528222,0.0,3.132847203528222,11.0,11.0,2.1430148398441204,2.5,1.0,1.0,2.5,0.132233983308379,1.0190228193857427,70.0,1.0,0.25475570484643567,0.18285195081295302,-0.9374042819479617,295.0,1.0,0.32809149868178655,0.0,0.0,78.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0
003160,2025,4,202504,디아이,00118275,CFS,CFS,373777690545.0,185897332896.0,187880357649.0,1.0106673114783706,0.69846666273297,432293560547.0,1.0204655475165585,1.0231901071200675,1,1,1,,36508298757.0,10.847974177287428,11.34608785634547,1,1,1,,13517288709.0,3.878076452427176,3.4647658245348403,1,1,1,,49033956684.0,-4.285114189876539,-2.2822899439639412,1,1,1,,36164325149.0,4.044120432120724,2.9676780723276006,1,1,1,,0.7046755266424404,2.5133392401253465,373777690545.0,0.1311848136589005,0.09675356786615409,0.08445256207565166,0.09767383040910699,40,20161,20254,109063765753.0,93914996678.0,-0.1388982763469572,10005315935.0,4328085256.0,-0.5674214303558621,0,0,49033956684.0,0.1311848136589005,0,0,2026-03-31,27212,True,passed,27212,0.0,0.0,4.0,2025.0,00118275,3.066787694947557,3.066787694947557,0.0,3.066787694947557,12.0,12.0,2.5133392401253465,2.5,1.0,1.0,2.5,1.0231901071200675,2.5,1.0,1.0,0.625,0.69846666273297,0.166320871578408,143.0,1.0,-0.05821230505244279,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
025980,2025,4,202504,아난티,00161781,CFS,CFS,1610359434308.0,726361921905.0,883997512403.0,1.217020724440752,0.7961642785565411,258070776397.0,-0.09499402205852658,0.5872078473453344,1,1,1,,8316490610.0,9.39192712903815,10.388930347312247,1,1,1,,-38044863875.0,0.17533938168801022,1.3291794677371673,1,1,1,,36085973977.0,7.304321723702467,8.25466758141755,1,1,1,,20240145345.0,-0.6407081587673344,0.012239122938356495,1,1,1,,0.4619764016802349,2.432641861487425,1610359434308.0,0.02240864567760724,0.01256871286856375,0.03222561936732592,0.005164369166796445,40,20161,20254,73376166810.0,65586688990.0,-0.10615814587548635,9185861253.0,4860023770.0,-0.47092345114479384,0,0,36085973977.0,0.02240864567760724,0,0,2026-03-31,551,True,passed,551,0.0,0.0,4.0,2025.0,00161781,2.9935916442222523,2.9935916442222523,0.0,2.9935916442222523,13.0,13.0,2.432641861487425,2.5,1.0,1.0,2.5,0.5872078473453344,2.5,1.0,1.0,0.625,0.7961642785565411,0.3754524450792789,118.0,1.0,-0.1314083557777476,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
171090,2025,4,202504,선익시스템,00327819,CFS,CFS,365622084365.0,143805770416.0,221816313949.0,1.5424715802942526,0.9331366710194042,515761033577.0,3.567286380767893,2.7579613134265983,1,1,1,,111525548096.0,13.105403877008483,16.054092699958822,1,1,1,,96523950618.0,-4.438681927901502,-6.479627030939371,1,1,1,,97303264538.0,-3.861970438962211,3.236228083110089,1,1,1,,25590215795.0,0.679777530987157,-6.972329370352765,1,1,1,,1.323876606480222,2.836390215977585,365622084365.0,0.2661307089996847,0.06999089193270208,0.21623492438451133,0.3050295725152756,34,20173,20254,88763491261.0,221048965214.0,1.4903140026796382,19797084035.0,53561228179.0,1.7055109774907817,0,1,97303264538.0,0.2661307089996847,0,0,2026-03-31,292,True,passed,292,1.0,0.0,4.0,2025.0,00327819,2.890970530061356,2.890970530061356,0.0,2.890970530061356,14.0,14.0,2.836390215977585,2.5,1.0,1.0,2.5,2.7579613134265983,2.5,1.0,1.0,0.625,0.9331366710194042,0.6686556283961254,89.0,1.0,-0.23402946993864385,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
000250,2025,4,202504,삼천당제약,00128546,CFS,CFS,561231384431.0,363593225648.0,197638158783.0,0.5435694200043661,0.43409753965609643,231805277738.0,0.09900007855121928,0.00425035343657254,1,1,1,,8466512950.0,2.2046196085930645,2.928257413473851,1,1,1,,12029846621.0,-3.3689908799259682,-3.5815853577994785,1,1,1,,9793496690.0,-0.5501525319571853,-0.4794099095622565,1,1,1,,59588372440.0,0.44278570963780806,-0.43679899031160563,1,1,1,,0.004241346198016634,1.3681959213068033,561231384431.0,0.017450016092612246,0.10617434108823619,0.03652424583520204,0.015085601384505086,40,20161,20254,58024413361.0,66262693897.0,0.1419795575483957,3433627849.0,5424798258.0,0.5799028015164494,0,0,9793496690.0,0.017450016092612246,1,1,2026-03-31,212,True,passed,212,0.0,0.0,4.0,2025.0,00128546,2.8220718471801165,2.8220718471801165,0.0,2.8220718471801165,15.0,15.0,1.3681959213068033,2.5,1.0,1.0,2.5,0.00425035343657254,-0.07113557007089895,192.0,1.0,-0.017783892517724737,0.43409753965609643,-0.39958782770811874,206.0,1.0,0.13985573969784154,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
251270,2025,4,202504,넷마블,00904672,CFS,CFS,8093652130179.0,5492482877191.0,2601169252988.0,0.4735871392134965,0.38769965901983855,2835074411896.0,0.0643037481131723,-0.00033413209772392705,1,1,1,,352478352483.0,0.6346654209473646,4.783970713093927,1,1,1,,230818642770.0,70.7677680227037,71.77835158430142,1,1,1,,337793565982.0,0.17408291247717345,4.106450264131319,1,1,1,,63329653652.0,0.32623743980013264,0.39891720049218304,1,1,1,,-0.00033407628802609054,1.7550904214089844,8093652130179.0,0.041735617067412724,0.007824607807872192,0.12432772522795077,0.04354997556278769,35,20172,20254,695955265610.0,797601277662.0,0.1460525080773805,90869530867.0,110757439224.0,0.21886223211726136,0,0,337793565982.0,0.041735617067412724,0,0,2026-03-31,5821,True,passed,5821,0.0,0.0,4.0,2025.0,00904672,2.647071006124129,2.647071006124129,0.0,2.647071006124129,16.0,16.0,1.7550904214089844,2.5,1.0,1.0,2.5,-0.00033413209772392705,-0.11018599684471306,195.0,1.0,-0.027546499211178264,0.38769965901983855,-0.49890715810087866,222.0,1.0,0.1746175053353075,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
126340,2025,4,202504,비나텍,00563518,CFS,CFS,202256288790.0,78228674176.0,124027614614.0,1.5854495288385033,0.9498993918121267,82228905359.0,0.3798715530501424,0.2956781230679921,1,1,1,,1773717709.0,-1.2198465575268778,2.437410266098409,1,1,1,,-6997340810.0,-0.2762017536844976,5.6139333886881895,1,1,1,,-6057690907.0,0.7688035554335735,2.0310973916120227,1,1,1,,19460319510.0,-0.5693212556073803,-3.153485108044456,1,1,1,,0.25903420525292303,1.234718358244228,202256288790.0,-0.029950568871011073,0.09621614055326304,0.021570489127347547,0.008769654182875012,22,20203,20254,23010633345.0,22788943119.0,-0.009634251377447256,2565680047.0,660346442.0,-0.7426232305262964,0,0,-6057690907.0,-0.029950568871011073,0,0,2026-03-31,282,True,passed,282,0.0,0.0,4.0,2025.0,00563518,2.6336523894815964,2.6336523894815964,0.0,2.6336523894815964,17.0,17.0,1.234718358244228,2.277432630242845,33.0,1.0,2.277432630242845,0.2956781230679921,2.4112321225984927,33.0,1.0,0.6028080306496232,0.9498993918121267,0.7045379183167768,82.0,1.0,-0.24658827141087186,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
097230,2025,4,202504,HJ중공업,00633835,CFS,CFS,2453082000000.0,669588000000.0,1783494000000.0,2.6635692395921073,1.2984378742869975,1999705000000.0,0.06031033499084293,0.18801693879191717,1,1,1,,67074000000.0,8.249034749034749,9.31569712597317,1,1,1,,51444000000.0,8.845741626794258,9.891447065085355,1,1,1,,6330000000.0,-1.0732935795750593,0.4846631095739704,1,1,1,,11408000000.0,0.8576779026217229,1.1606290944491917,1,1,1,,0.17228547908115993,2.333666727949977,2453082000000.0,0.0025804273970458386,0.004650476421089878,0.03354194743724699,0.02734274679770183,40,20161,20254,452208000000.0,629654000000.0,0.392399072992959,5794000000.0,50487000000.0,7.713669313082499,0,0,6330000000.0,0.0025804273970458386,1,0,2026-03-31,41221,True,passed,41221,0.0,0.0,4.0,2025.0,00633835,2.515827977133157,2.515827977133157,0.0,2.515827977133157,18.0,18.0,2.333666727949977,2.5,1.0,1.0,2.5,0.18801693879191717,1.4941793450287295,52.0,1.0,0.3735448362571824,1.2984378742869975,1.450619597497216,41.0,1.0,-0.5077168591240255,1.0,1.0,1.0,1.0,0.15,0.0,0.0,111.0,1.0,0.0,0
042000,2025,4,202504,카페24,00260879,CFS,CFS,415599634562.0,265915892693.0,149683741869.0,0.5628988186945635,0.44654231402374134,314764225560.0,0.04062129502455436,-0.04698873396669412,1,1,1,,40226994367.0,0.2593083844394921,11.546736281844609,1,1,1,,39063119745.0,0.6627182883827882,-10.182889889836705,1,1,1,,82550637228.0,0.15925869228104617,-0.8192055127711746,1,1,1,,13644251784.0,1.1623110412127082,1.4871302319821291,1,1,1,,-0.04591817153126584,2.529460574533512,415599634562.0,0.19863019686001415,0.03283027858862211,0.1278004013811664,0.09679266058401419,33,20174,20254,76773795757.0,87319520287.0,0.13736098920234086,10043542279.0,12989119490.0,0.29328071004976947,0,0,82550637228.0,0.19863019686001415,0,0,2026-03-31,63112,True,passed,63112,0.0,0.0,4.0,2025.0,00260879,2.5036350761356974,2.5036350761356974,0.0,2.5036350761356974,19.0,19.0,2.529460574533512,2.5,1.0,1.0,2.5,-0.04698873396669412,-0.5075876464553836,231.0,1.0,-0.1268969116138459,0.44654231402374134,-0.3729485364272667,200.0,1.0,0.13053198774954333,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0
033240,2025,4,202504,자화전자,00146861,CFS,CFS,777823953224.0,444654832356.0,333169120868.0,0.7492758351521924,0.5592018938086032,848919780257.0,0.24631375190528582,-0.10696161938296256,1,1,1,,41997195908.0,-0.06592428494791414,3.6830378204290097,1,1,1,,47130948352.0,1.8359361135851286,3.5163340713710225,1,1,1,,103423366114.0,-0.039024775976749915,2.796296093502712,1,1,1,,118881092189.0,0.771233623349109,1.3244900125702026,1,1,1,,-0.10161898228802026,1.5439470062800487,777823953224.0,0.1329650053657011,0.1528380447738208,0.04947133626134364,0.05399318924793452,40,20161,20254,255904592510.0,263980641470.0,0.031558827767752595,19423428405.0,26733914402.0,0.3763746463584218,0,0,103423366114.0,0.1329650053657011,1,1,2026-03-31,26292,True,passed,26292,0.0,0.0,4.0,2025.0,00146861,2.4915178326261875,2.4915178326261875,0.0,2.4915178326261875,20.0,20.0,1.5439470062800487,2.5,1.0,1.0,2.5,-0.10696161938296256,-1.018433793278646,263.0,1.0,-0.2546084483196615,0.5592018938086032,-0.13178937413099856,180.0,1.0,0.046126280945849495,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0
