ticker,name_current,shares,price_date,current_price,current_value,current_weight,year,quarter,quarter_key,name,corp_code,fs_div,fs_div_used,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,Revenue_ttm_ready,Revenue_ttm_yoy_ready,Revenue_acc2_ready,Revenue_acc2_missing_reason,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,OpIncome_ttm_ready,OpIncome_ttm_yoy_ready,OpIncome_acc2_ready,OpIncome_acc2_missing_reason,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,NetIncome_ttm_ready,NetIncome_ttm_yoy_ready,NetIncome_acc2_ready,NetIncome_acc2_missing_reason,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CFO_ttm_ready,CFO_ttm_yoy_ready,CFO_acc2_ready,CFO_acc2_missing_reason,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,CAPEX_ttm_ready,CAPEX_ttm_yoy_ready,CAPEX_acc2_ready,CAPEX_acc2_missing_reason,Revenue_acc2_log1p,OpIncome_acc2_log1p,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,OpMargin_ttm,OpIncome_to_Assets_ttm,history_quarters,first_quarter_key,latest_quarter_key,revenue_prev_q,revenue_cur_q,revenue_qoq,op_prev_q,op_cur_q,op_qoq,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,op_growth_streak2,rev_growth_streak2,rebalance_month,industry4,passed_filters,filter_status,industry4_scored,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,hold_bonus_applied,score_adj,score_rank,score_adj_rank,OpIncome_acc2_log1p__raw,OpIncome_acc2_log1p__z,OpIncome_acc2_log1p__rank,OpIncome_acc2_log1p__mult,OpIncome_acc2_log1p__contrib,Revenue_acc2__raw,Revenue_acc2__z,Revenue_acc2__rank,Revenue_acc2__mult,Revenue_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,op_growth_streak2__raw,op_growth_streak2__z,op_growth_streak2__rank,op_growth_streak2__mult,op_growth_streak2__contrib,rev_growth_streak2__raw,rev_growth_streak2__z,rev_growth_streak2__rank,rev_growth_streak2__mult,rev_growth_streak2__contrib,selected_topk,latest_available_rebalance_month_x,latest_available_year_x,latest_available_quarter_x,latest_available_rebalance_month_y,latest_available_year_y,latest_available_quarter_y,latest_available_name,latest_available_group,latest_OpIncome_acc2_log1p,latest_Revenue_acc2,latest_Debt_to_Equity_log,latest_op_growth_streak2,latest_rev_growth_streak2,in_target_topk,cohort_status,score_availability_reason
005930,삼성전자,100,2026-03-27,179700,17970000,0.2830701374394518,2025,4,202504,삼성전자,00126380,CFS,CFS,566942110000000.0,436320337000000.0,130621773000000.0,0.2993712690499687,0.26188050828400256,333605938000000.0,0.10880093313642902,-0.053152178629700675,1,1,1,,43601051000000.0,0.3323077357453308,-3.65110639581233,1,1,1,,45206805000000.0,0.31219251750098276,-0.9123266629782549,1,1,1,,85315148000000.0,0.16897895459249135,-0.48455243499213485,1,1,1,,52153149000000.0,-0.029557900160060213,0.08265192012209543,1,1,1,,-0.05178774182648181,-1.537105125880618,566942110000000.0,0.15048299728520784,0.09199025452528126,0.1306962677624761,0.07690564914996348,40,20161,20254,86061747000000.0,93837371000000.0,0.09034936276624736,12166062000000.0,20073660000000.0,0.6499718643551217,0,0,85315148000000.0,0.15048299728520784,1,1,2026-03-31,264,True,passed,264,0.0,0.0,4.0,2025.0,00126380,-2.171139395760772,-2.171139395760772,0.2,-1.971139395760772,299.0,291.0,-1.537105125880618,-2.5,305.0,1.0,-2.5,-0.053152178629700675,-0.5600875709696244,235.0,1.0,-0.1400218927424061,0.26188050828400256,-0.7682357056618135,265.0,1.0,0.26888249698163474,1.0,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0,0.05,0,2026-03-31,2025,4,2026-03-31,2025,4,삼성전자,264,-1.537105125880618,-0.053152178629700675,0.26188050828400256,1,1,0,in_target_cohort,scored_in_target_cohort
058470,리노공업,125,2026-03-27,104900,13112500,0.20655298704367345,2025,4,202504,리노공업,00369657,CFS,OFS,791928165325.0,731218952370.0,60709212955.0,0.08302467100754368,0.07975774800642708,372534084608.0,0.3391537709881829,0.2506735649232621,1,1,1,,176997188289.0,0.42508271465573344,0.3392016081180602,1,1,1,,151960670406.0,0.3414720126778785,0.3202317770184502,1,1,1,,179468846374.0,0.6299554355317412,0.6325319581309056,1,1,1,,60236331180.0,4.013215297928533,4.83914294065954,1,1,1,,0.2236822581242464,0.292073621557356,791928165325.0,0.22662263350659798,0.07606287264108048,0.4751167627392961,0.22350157001470203,40,20161,20254,96841827642.0,84759949290.0,-0.12475888411218013,48261344084.0,40353726844.0,-0.16384991736319252,0,0,179468846374.0,0.22662263350659798,0,0,2026-03-31,2629,True,passed,2629,0.0,0.0,4.0,2025.0,00369657,1.4294218048751437,1.4294218048751437,0.2,1.6294218048751437,58.0,50.0,0.292073621557356,0.517119710959691,93.0,1.0,0.517119710959691,0.2506735649232621,2.0278854658861514,41.0,1.0,0.5069713664715378,0.07975774800642708,-1.1580877926968995,316.0,1.0,0.4053307274439148,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0,2026-03-31,2025,4,2026-03-31,2025,4,리노공업,2629,0.292073621557356,0.2506735649232621,0.07975774800642708,0,0,0,in_target_cohort,scored_in_target_cohort
214150,클래시스,600,2026-03-27,54000,32400000,0.5103768755168747,2025,4,202504,클래시스,01061327,CFS,CFS,704649920208.0,551674456160.0,152975464048.0,0.2772929983251447,0.24474299343029438,336819637856.0,0.38643727792893356,0.03769648525914526,1,1,1,,170600874067.0,0.3933131280084834,0.02710759449645228,1,1,1,,131970250448.0,0.3529338917716234,0.038774420312518876,1,1,1,,163935787746.0,0.594699794554429,0.0041494238463097854,1,1,1,,19253389901.0,0.785442521571764,0.02127069465376974,1,1,1,,0.03700333857425608,0.026746691278196358,704649920208.0,0.23264855787908,0.027323340780790475,0.5065051288367477,0.24210727791843314,33,20174,20254,82997291548.0,93425243822.0,0.1256420791510911,37618140937.0,51190151685.0,0.36078366474115164,0,0,163935787746.0,0.23264855787908,0,0,2026-03-31,271,True,passed,271,0.0,0.0,4.0,2025.0,01061327,0.3568044361388303,0.3568044361388303,0.2,0.5568044361388302,117.0,101.0,0.026746691278196358,0.02164309604141022,136.0,1.0,0.02164309604141022,0.03769648525914526,0.21375696843400044,110.0,1.0,0.05343924210850011,0.24474299343029438,-0.8049202799683428,273.0,1.0,0.28172209798891995,0.0,0.0,78.0,1.0,0.0,0.0,0.0,111.0,1.0,0.0,0,2026-03-31,2025,4,2026-03-31,2025,4,클래시스,271,0.026746691278196358,0.03769648525914526,0.24474299343029438,0,0,0,in_target_cohort,scored_in_target_cohort
