ticker,name,corp_code,year,quarter,quarter_key,Assets,Equity,Liabilities,Debt_to_Equity,Debt_to_Equity_log,Revenue_ttm,Revenue_ttm_yoy,Revenue_acc2,OpIncome_ttm,OpIncome_ttm_yoy,OpIncome_acc2,NetIncome_ttm,NetIncome_ttm_yoy,NetIncome_acc2,CFO_ttm,CFO_ttm_yoy,CFO_acc2,CAPEX_ttm,CAPEX_ttm_yoy,CAPEX_acc2,Assets_ttm,CFO_to_Assets_ttm,CAPEX_to_Assets_ttm,CFO_isnull,CFO_warn,CFO_safe,Quality_CFO_to_Assets,rebalance_month,passed_filters,filter_status,CFO_warn_scored,CFO_isnull_scored,quarter_scored,year_scored,corp_code_scored,score_total,score,score_rank,OpIncome_acc2__raw,OpIncome_acc2__z,OpIncome_acc2__rank,OpIncome_acc2__mult,OpIncome_acc2__contrib,Debt_to_Equity_log__raw,Debt_to_Equity_log__z,Debt_to_Equity_log__rank,Debt_to_Equity_log__mult,Debt_to_Equity_log__contrib,Quality_CFO_to_Assets__raw,Quality_CFO_to_Assets__z,Quality_CFO_to_Assets__rank,Quality_CFO_to_Assets__mult,Quality_CFO_to_Assets__contrib,CAPEX_ttm_yoy__raw,CAPEX_ttm_yoy__z,CAPEX_ttm_yoy__rank,CAPEX_ttm_yoy__mult,CAPEX_ttm_yoy__contrib,CFO_isnull__raw,CFO_isnull__z,CFO_isnull__rank,CFO_isnull__mult,CFO_isnull__contrib,selected_topk
042520,한스바이오메드,00349060,2025,4,202504,126407117302.0,33886510129.0,92520607173.0,2.730307925507533,1.3164907840037212,67745961528.0,0.12305422094793572,0.11033166298595853,-25931354125.0,913.6507234287205,914.6440940967984,-28642191436.0,2.6873062758463355,3.3567083460088596,1205792797.0,-2.6107765869491315,-2.400588909301879,448853038.0,-0.3545735413837864,-1.1348179983492486,126407117302.0,0.009538962858548805,0.0035508525752362703,0,0,1205792797.0,0.009538962858548805,2026-03-31,True,passed,0,0,4,2025,00349060,1.5299593365812467,1.5299593365812467,1.0,914.6440940967984,2.26774730518418,1.0,1.0,2.26774730518418,1.3164907840037212,1.074842935589743,2.0,1.0,-0.8598743484717946,0.009538962858548805,-0.18152174574688398,4.0,1.0,-0.045380436436720996,-0.3545735413837864,-1.1164454420372139,6.0,1.0,0.16746681630558208,0,0.0,1.0,1.0,-0.0,1
064960,SNT모티브,00398792,2025,4,202504,1279363819077.0,1019390057900.0,259973761177.0,0.2550287391585517,0.22715847204948206,775288589228.0,0.03638648988019333,0.16606854360575274,80551228283.0,0.05840505727884726,0.19130212122431123,48245408942.0,-0.44788341858217884,-0.966116857990463,28533183729.0,-0.37284144070332537,-0.6137813460548327,21598758481.0,0.39008958953606987,-0.5221167266281534,1279363819077.0,0.02230263456221963,0.016882420902431392,0,0,28533183729.0,0.02230263456221963,2026-03-31,True,passed,0,0,4,2025,00398792,0.27884074556162514,0.27884074556162514,2.0,0.19130212122431123,-0.3777044802651121,3.0,1.0,-0.3777044802651121,0.22715847204948206,-0.7311835958603693,7.0,1.0,0.5849468766882955,0.02230263456221963,0.18521205378753539,2.0,1.0,0.046303013446883846,0.39008958953606987,-0.1686355712770527,4.0,1.0,0.025295335691557903,0,0.0,1.0,1.0,-0.0,1
100840,SNT에너지,00648721,2025,4,202504,589839322838.0,364744033303.0,225095289535.0,0.6171322050058292,0.48065433668749946,457820946881.0,1.0383075257842291,1.0852600533981915,86996847532.0,4.0971468639461195,4.084069368219204,59509513638.0,0.6099153561241448,-0.9211218438705138,11320364085.0,0.048677353557393666,0.513187619378723,1173402894.0,0.1889469377745545,-0.3462074216847011,589839322838.0,0.01919228448610767,0.001989360235180991,0,0,11320364085.0,0.01919228448610767,2026-03-31,True,passed,0,0,4,2025,00648721,-0.03005842620509959,-0.03005842620509959,3.0,4.084069368219204,-0.3664429606390927,2.0,1.0,-0.3664429606390927,0.48065433668749946,-0.3109075679439423,3.0,1.0,0.24872605435515385,0.01919228448610767,0.09584352976269275,3.0,1.0,0.023960882440673188,0.1889469377745545,-0.4246506509211072,5.0,1.0,0.06369759763816608,0,0.0,1.0,1.0,-0.0,1
006650,대한유화,00260383,2025,4,202504,2700325545731.0,2081469764215.0,618855781516.0,0.29731672885932775,0.26029807664722177,2437903246992.0,0.15140556935116423,-0.0032508680908487353,9819592852.0,-1.3137906016122283,-0.6996933619602632,13543664868.0,0.15191864730397153,1.4053980128315837,25506610014.0,-0.6391303472587493,-1.6492361225343688,34553173647.0,1.3015173002164135,0.45552664669718945,2700325545731.0,0.00944575369970629,0.012795928884065782,0,0,25506610014.0,0.00944575369970629,2026-03-31,True,passed,0,0,4,2025,00260383,-0.03405436216569474,-0.03405436216569474,4.0,-0.6996933619602632,-0.3802820715989695,6.0,1.0,-0.3802820715989695,0.26029807664722177,-0.6762407611638453,6.0,1.0,0.5409926089310763,0.00944575369970629,-0.18419988960449288,5.0,1.0,-0.04604997240112322,1.3015173002164135,0.9914328473111886,2.0,1.0,-0.1487149270966783,0,0.0,1.0,1.0,-0.0,1
003570,SNT다이내믹스,00134477,2025,4,202504,1228607911035.0,866792976548.0,361814934487.0,0.417417935165934,0.348836860881011,560303426012.0,0.2431199249413074,-0.03905432861709013,65555534382.0,-0.2879726857311913,-2.797436446102674,44415332493.0,-0.4354766014319733,-1.6178539029785395,-40133505675.0,-3.9568796283468,-3.2132884479540293,12169464123.0,-0.46947049454541234,-25.598846178156094,1228607911035.0,-0.032665836931809154,0.009905083642793931,0,0,-40133505675.0,-0.032665836931809154,2026-03-31,True,passed,0,0,4,2025,00134477,-0.12193142804251736,-0.12193142804251736,5.0,-2.797436446102674,-0.3863507043770152,7.0,1.0,-0.3863507043770152,0.348836860881011,-0.5294504827209917,4.0,1.0,0.42356038617679337,-0.032665836931809154,-1.3941764539728874,7.0,1.0,-0.34854411349322184,-0.46947049454541234,-1.2626866910061754,7.0,1.0,0.1894030036509263,0,0.0,1.0,1.0,-0.0,1
036530,SNT홀딩스,00225159,2025,4,202504,3262277587123.0,2393211855066.0,869065732057.0,0.36313781841642806,0.30978926162797615,1718781214926.0,0.24177124929340033,0.2601404063755284,234764972799.0,0.2590738405705222,-0.16776302366893558,155654886689.0,-0.22501684215219697,-0.9995689137672497,88913144.0,-0.9987356627269777,-0.6365292966572398,9344419120.0,1.341280137601125,-0.4455009355716668,3262277587123.0,2.7254928995301235e-05,0.002864385040955646,0,0,88913144.0,2.7254928995301235e-05,2026-03-31,True,passed,0,0,4,2025,00225159,-0.17340358023549568,-0.17340358023549568,6.0,-0.16776302366893558,-0.3787432321142899,5.0,1.0,-0.3787432321142899,0.30978926162797615,-0.594188303738987,5.0,1.0,0.4753506429911896,2.7254928995301235e-05,-0.45481808790081124,6.0,1.0,-0.11370452197520281,1.341280137601125,1.042043127581284,1.0,1.0,-0.1563064691371926,0,0.0,1.0,1.0,-0.0,1
001720,신영증권,00136721,2025,4,202504,10379574597460.0,1832693975299.0,8546880622161.0,4.663561258647448,1.7340528919941396,1761279759115.0,-0.1679361177279346,,99124256154.0,-0.35032489304531056,,86642283831.0,-0.3789120407804466,,863113637907.0,12.621904927303524,,1413349984.0,1.260277261810713,,10379574597460.0,0.08315501081501102,0.00013616646527554827,0,0,863113637907.0,0.08315501081501102,2026-03-31,True,passed,0,0,4,2025,00136721,-1.4493522854940648,-1.4493522854940648,7.0,,-0.378223856189701,4.0,1.0,-0.378223856189701,1.7340528919941396,1.7671277758383925,1.0,1.0,-1.4137022206707142,0.08315501081501102,1.9336605936748477,1.0,1.0,0.4834151484187119,1.260277261810713,0.9389423803490773,3.0,1.0,-0.1408413570523616,0,0.0,1.0,1.0,-0.0,1
