month_end,rebalance_month,ret,turnover,tcost,nav_gross,nav_net,wf_window,selected_strategy,selected_k,ret_net,wf_nav_net,wf_nav_gross
2019-02-28,2023-05-31,0.020372996707841,0.0,0.0,1.1763169105755698,1.1763169105755698,0,D_quality_filter_debt_profitaccel,10,0.020372996707841,1.020372996707841,1.020372996707841
2019-03-31,2023-05-31,0.0306916136402494,0.0,0.0,1.2124199747134472,1.2124199747134472,0,D_quality_filter_debt_profitaccel,10,0.0306916136402494,1.0516898904917413,1.0516898904917413
2019-04-30,2023-05-31,-0.0070239469872217,0.0,0.0,1.2039040010848112,1.2039040010848112,0,D_quality_filter_debt_profitaccel,10,-0.0070239469872217,1.0443028764539304,1.0443028764539304
2019-05-31,2023-05-31,-0.054876590644351,0.0,0.0,1.1378378540421836,1.1378378540421836,0,D_quality_filter_debt_profitaccel,10,-0.054876590644351,0.9869950949940498,0.9869950949940498
2019-06-30,2023-05-31,0.0141910396698163,0.0,0.0,1.153984956166715,1.153984956166715,0,D_quality_filter_debt_profitaccel,10,0.0141910396698163,1.0010015815410245,1.0010015815410245
2019-07-31,2023-05-31,-0.0453530555382269,0.0,0.0,1.1016482123594076,1.1016482123594076,0,D_quality_filter_debt_profitaccel,10,-0.0453530555382269,0.9556031012195414,0.9556031012195414
2019-08-31,2023-05-31,0.0290493689518798,0.0,0.0,1.1336503977354149,1.1336503977354149,0,D_quality_filter_debt_profitaccel,10,0.0290493689518798,0.9833627682784284,0.9833627682784284
2019-09-30,2023-05-31,0.0599128336478839,0.0,0.0,1.201570605429794,1.201570605429794,0,D_quality_filter_debt_profitaccel,10,0.0599128336478839,1.0422788182298164,1.0422788182298164
2019-10-31,2023-05-31,0.0115523850831451,0.0,0.0,1.215451611768307,1.215451611768307,0,D_quality_filter_debt_profitaccel,10,0.0115523850831451,1.0543196245020128,1.0543196245020128
2019-11-30,2023-05-31,-0.0101751299888084,0.0,0.0,1.2030842336234575,1.2030842336234575,0,D_quality_filter_debt_profitaccel,10,-0.0101751299888084,1.043591785272953,1.043591785272953
2019-12-31,2023-05-31,0.0851919807749782,0.0,0.0,1.3055773625249865,1.3055773625249865,0,D_quality_filter_debt_profitaccel,10,0.0851919807749782,1.1324974365808516,1.1324974365808516
2020-01-31,2023-05-31,-0.0413595587384028,0.0,0.0,1.251579258912105,1.251579258912105,0,D_quality_filter_debt_profitaccel,10,-0.0413595587384028,1.0856578423314953,1.0856578423314953
2020-02-29,2023-05-31,-0.0452673730401106,0.0,0.0,1.1949235537096656,1.1949235537096656,1,D_quality_filter_debt_profitaccel,10,-0.0452673730401106,1.0365129637887538,1.0365129637887538
2020-03-31,2023-05-31,-0.1071771031063457,0.0,0.0,1.0668551087895235,1.0668551087895235,1,D_quality_filter_debt_profitaccel,10,-0.1071771031063457,0.9254225069977025,0.9254225069977025
2020-04-30,2023-05-31,0.1025479794520468,0.0,0.0,1.176258944563983,1.176258944563983,1,D_quality_filter_debt_profitaccel,10,0.1025479794520468,1.0203227152297645,1.0203227152297645
2020-05-31,2023-05-31,0.0727510479137901,0.0,0.0,1.2618330153989814,1.2618330153989814,1,D_quality_filter_debt_profitaccel,10,0.0727510479137901,1.0945522619729735,1.0945522619729735
2020-06-30,2023-05-31,-0.0084491442195046,0.0,0.0,1.2511716062709428,1.2511716062709428,1,D_quality_filter_debt_profitaccel,10,-0.0084491442195046,1.0853042320557789,1.0853042320557789
2020-07-31,2023-05-31,0.145873441426467,0.0,0.0,1.433684314292766,1.433684314292766,1,D_quality_filter_debt_profitaccel,10,0.145873441426467,1.2436212953804644,1.2436212953804644
2020-08-31,2023-05-31,0.0491072044039615,0.0,0.0,1.5040885429654942,1.5040885429654942,1,D_quality_filter_debt_profitaccel,10,0.0491072044039615,1.3046920605338324,1.3046920605338324
2020-09-30,2023-05-31,-0.0097238292906124,0.0,0.0,1.4894630427357318,1.4894630427357318,1,D_quality_filter_debt_profitaccel,10,-0.0097238292906124,1.2920054576603839,1.2920054576603839
2020-10-31,2023-05-31,-0.0546068038679854,0.0,0.0,1.4081282264924488,1.4081282264924488,1,D_quality_filter_debt_profitaccel,10,-0.0546068038679854,1.2214531690375565,1.2214531690375565
2020-11-30,2023-05-31,0.1077107569190666,0.0,0.0,1.5597987836070537,1.5597987836070537,1,D_quality_filter_debt_profitaccel,10,0.1077107569190666,1.3530168144157841,1.3530168144157841
2020-12-31,2023-05-31,0.0419757951372302,0.0,0.0,1.625272577803044,1.625272577803044,1,D_quality_filter_debt_profitaccel,10,0.0419757951372302,1.4098107710349288,1.4098107710349288
2021-01-31,2023-05-31,-0.0459632960613449,0.0,0.0,1.550569693129097,1.550569693129097,1,D_quality_filter_debt_profitaccel,10,-0.0459632960613449,1.3450112211753775,1.3450112211753775
2021-02-28,2023-05-31,0.059537841131675,0.0,0.0,1.6428872651822075,1.6428872651822075,2,D_quality_filter_debt_profitaccel,10,0.059537841131675,1.4250902855820373,1.4250902855820373
2021-03-31,2023-05-31,0.0168891060141479,0.0,0.0,1.6706341623731635,1.6706341623731635,2,D_quality_filter_debt_profitaccel,10,0.0168891060141479,1.4491587864949647,1.4491587864949647
2021-04-30,2023-05-31,0.0554731100744972,0.0,0.0,1.7633094351567054,1.7633094351567054,2,D_quality_filter_debt_profitaccel,10,0.0554731100744972,1.5295481313736246,1.5295481313736246
2021-05-31,2023-05-31,-0.0444207165970405,0.0,0.0,1.6849819664647216,1.6849819664647216,2,D_quality_filter_debt_profitaccel,10,-0.0444207165970405,1.461604507308344,1.461604507308344
2021-06-30,2023-05-31,0.0707545303765603,0.0,0.0,1.8042020741949063,1.8042020741949063,2,D_quality_filter_debt_profitaccel,10,0.0707545303765603,1.5650196478192095,1.5650196478192095
2021-07-31,2023-05-31,0.0168122308176639,0.0,0.0,1.834534735907979,1.834534735907979,2,D_quality_filter_debt_profitaccel,10,0.0168122308176639,1.5913311193725252,1.5913311193725252
2021-08-31,2023-05-31,-0.0154365742178172,0.0,0.0,1.806215804301972,1.806215804301972,2,D_quality_filter_debt_profitaccel,10,-0.0154365742178172,1.566766418443209,1.566766418443209
2021-09-30,2023-05-31,-0.0205379509164533,0.0,0.0,1.7691198327686957,1.7691198327686957,2,D_quality_filter_debt_profitaccel,10,-0.0205379509164533,1.534588246643675,1.534588246643675
2021-10-31,2023-05-31,0.0070536303500196,0.0,0.0,1.7815985501139346,1.7815985501139346,2,D_quality_filter_debt_profitaccel,10,0.0070536303500196,1.5454126648749842,1.5454126648749842
2021-11-30,2023-05-31,0.0042036680004574,0.0,0.0,1.7890877989287095,1.7890877989287095,2,D_quality_filter_debt_profitaccel,10,0.0042036680004574,1.5519090666418207,1.5519090666418207
2021-12-31,2023-05-31,0.0950745376886255,0.0,0.0,1.959184494296217,1.959184494296217,2,D_quality_filter_debt_profitaccel,10,0.0950745376886255,1.6994561036875782,1.6994561036875782
2022-01-31,2023-05-31,-0.1176157578778151,0.0,0.0,1.7287535251771036,1.7287535251771036,2,D_quality_filter_debt_profitaccel,10,-0.1176157578778151,1.499573286072285,1.499573286072285
2022-02-28,2023-05-31,0.0224026135818597,0.0,0.0,1.7674821223799242,1.7674821223799242,3,D_quality_filter_debt_profitaccel,10,0.0224026135818597,1.5331676469378421,1.5331676469378421
2022-03-31,2023-05-31,0.0500087487430861,0.0,0.0,1.8558716917459184,1.8558716917459184,3,D_quality_filter_debt_profitaccel,10,0.0500087487430861,1.609839442574585,1.609839442574585
2022-04-30,2023-05-31,0.0185391881048036,0.0,0.0,1.8902780461375763,1.8902780461375763,3,D_quality_filter_debt_profitaccel,10,0.0185391881048036,1.6396845588190074,1.6396845588190074
2022-05-31,2023-05-31,0.0484418537348191,0.0,0.0,1.9818466187667123,1.9818466187667123,3,D_quality_filter_debt_profitaccel,10,0.0484418537348191,1.719113918388559,1.719113918388559
2022-06-30,2023-05-31,-0.0634550368867779,0.0,0.0,1.8560884684689345,1.8560884684689345,3,D_quality_filter_debt_profitaccel,10,-0.0634550368867779,1.6100274812846398,1.6100274812846398
2022-07-31,2023-05-31,0.0267304740511954,0.0,0.0,1.905702593112066,1.905702593112066,3,D_quality_filter_debt_profitaccel,10,0.0267304740511954,1.6530642790948302,1.6530642790948302
2022-08-31,2023-05-31,0.1294883600804848,0.0,0.0,2.152468896695275,2.152468896695275,3,D_quality_filter_debt_profitaccel,10,0.1294883600804848,1.8671168617024487,1.8671168617024487
2022-09-30,2023-05-31,-0.0956501148177784,0.0,0.0,1.9465849995846756,1.9465849995846756,3,D_quality_filter_debt_profitaccel,10,-0.0956501148177784,1.6885269195023995,1.6885269195023995
2022-10-31,2023-05-31,-0.0052452568795963,0.0,0.0,1.9363746612238848,1.9363746612238848,3,D_quality_filter_debt_profitaccel,10,-0.0052452568795963,1.679670162061496,1.679670162061496
2022-11-30,2023-05-31,0.0429394292997934,0.0,0.0,2.01952148408742,2.01952148408742,3,D_quality_filter_debt_profitaccel,10,0.0429394292997934,1.7517942402323081,1.7517942402323081
2022-12-31,2023-05-31,-0.0724738658106321,0.0,0.0,1.8731589550479797,1.8731589550479797,3,D_quality_filter_debt_profitaccel,10,-0.0724738658106321,1.6248349395378736,1.6248349395378736
2023-01-31,2023-05-31,0.2265038606554513,0.0,0.0,2.297436689987677,2.297436689987677,3,D_quality_filter_debt_profitaccel,10,0.2265038606554513,1.9928663262710686,1.9928663262710686
2023-02-28,2023-05-31,0.1387039667590051,0.0,0.0,2.616100272266647,2.616100272266647,4,D_quality_filter_debt_profitaccel,10,0.1387039667590051,2.2692847909453113,2.2692847909453113
2023-03-31,2023-05-31,0.0840820315507036,0.0,0.0,2.8360672978991754,2.8360672978991754,4,D_quality_filter_debt_profitaccel,10,0.0840820315507036,2.460090866335107,2.460090866335107
2023-04-30,2023-05-31,-0.0341713364029206,0.0,0.0,2.7391550882013407,2.7391550882013407,4,D_quality_filter_debt_profitaccel,10,-0.0341713364029206,2.3760262737598175,2.3760262737598175
2023-05-31,2023-05-31,0.0387468145141478,1.0,0.003,2.8452886223293623,2.8370711570647584,4,D_quality_filter_debt_profitaccel,10,0.035746814514147796,2.460961644248651,2.468089723069931
2023-06-30,2023-05-31,-0.0329553623033299,0.0,0.0,2.7515211049229555,2.743574449203362,4,D_quality_filter_debt_profitaccel,10,-0.0329553623033299,2.3798597616478383,2.3867529320490366
2023-07-31,2023-05-31,0.0532816642174589,0.0,0.0,2.898126728522712,2.889756661761415,4,D_quality_filter_debt_profitaccel,10,0.0532816642174589,2.5066626503526,2.513923100344509
2023-08-31,2023-08-31,0.0075657048173596,0.3999999999999999,0.0012,2.920053099874015,2.9081519996641867,4,D_quality_filter_debt_profitaccel,10,0.0063657048173596,2.522619324861445,2.532942700455257
2023-09-30,2023-08-31,-0.0316182492172319,0.0,0.0,2.827726133234648,2.816201324977213,4,D_quality_filter_debt_profitaccel,10,-0.0316182492172319,2.4428585183677707,2.4528554868992947
2023-10-31,2023-08-31,-0.0823367604758158,0.0,0.0,2.5949003239113018,2.5843244310308893,4,D_quality_filter_debt_profitaccel,10,-0.0823367604758158,2.2417214616646173,2.250895312192677
2023-11-30,2023-11-30,0.303956949903736,0.3999999999999999,0.0012,3.383638311671598,3.366746613331509,4,D_quality_filter_debt_profitaccel,10,0.30275694990373603,2.920418213931942,2.9350705858393806
2023-12-31,2023-11-30,0.0277079833987702,0.0,0.0,3.4773921058388377,3.4600323726015647,4,D_quality_filter_debt_profitaccel,10,0.0277079833987702,3.0013371133210343,3.0163954729060367
2024-01-31,2023-11-30,-0.0946830821367691,0.0,0.0,3.1481419034599467,3.1324258432706507,4,D_quality_filter_debt_profitaccel,10,-0.0946830821367691,2.717161264900325,2.730793852587896
2024-02-29,2023-11-30,0.0617950507539097,0.0,0.0,3.3426814921647643,3.325994257238419,5,D_quality_filter_debt_profitaccel,10,0.0617950507539097,2.8850683831713986,2.89954339730703
2024-03-31,2024-03-31,0.056241785176621,0.3,0.0009,3.530679866560962,3.5100607169211835,5,D_quality_filter_debt_profitaccel,10,0.055341785176621,3.0447332178527313,3.062618894168662
2024-04-30,2024-03-31,-0.0069605455565467,0.0,0.0,3.506104408504182,3.4856287793948084,5,D_quality_filter_debt_profitaccel,10,-0.0069605455565467,3.0235402135823364,3.04130139583346
2024-05-31,2024-05-31,-0.0572605868427441,0.3999999999999999,0.0012,3.3053428125413005,3.28185687543543,5,D_quality_filter_debt_profitaccel,10,-0.0584605868427441,2.846782278353677,2.8671546931423797
2024-06-30,2024-05-31,0.0263841469087289,0.0,0.0,3.392551462891101,3.36844586937034,5,D_quality_filter_debt_profitaccel,10,0.0263841469087289,2.9218922002029264,2.9428021237763
2024-07-31,2024-05-31,0.0201656693836249,0.0,0.0,3.4609645340586965,3.4363728351086995,5,D_quality_filter_debt_profitaccel,10,0.0201656693836249,2.980814112286811,3.002145698465802
2024-08-31,2024-08-31,-0.0314762317359984,0.3,0.0009,3.352026412354593,3.32511603186793,5,D_quality_filter_debt_profitaccel,10,-0.0323762317359984,2.884306583825479,2.9076494647556617
2024-09-30,2024-08-31,0.004581256790661,0.0,0.0,3.367382906118668,3.3403492422686614,5,D_quality_filter_debt_profitaccel,10,0.004581256790661,2.8975203329489774,2.920970153610935
2024-10-31,2024-08-31,0.0081930832423984,0.0,0.0,3.394972154577528,3.367717001669251,5,D_quality_filter_debt_profitaccel,10,0.0081930832423984,2.9212599582333705,2.944901905228031
2024-11-30,2024-11-30,0.0901215164449,0.1,0.0003,3.700932193436264,3.670210449716455,5,D_quality_filter_debt_profitaccel,10,0.08982151644490001,3.1836519576116573,3.2103009307086565
2024-12-31,2024-11-30,0.0498034679604204,0.0,0.0,3.885251451355756,3.852999658256909,5,D_quality_filter_debt_profitaccel,10,0.0498034679604204,3.3422088658796993,3.370185050254513
2025-01-31,2024-11-30,0.1894213997422422,0.0,0.0,4.621201219622141,4.5828402467303135,5,D_quality_filter_debt_profitaccel,10,0.1894213997422422,3.975294747485564,4.008570219864102
2025-02-28,2024-11-30,-0.0146615808343388,0.0,0.0,4.553447104388906,4.515648564002015,6,D_quality_filter_debt_profitaccel,10,-0.0146615808343388,3.917010642204982,3.949798243555441
2025-03-31,2025-03-31,0.0235616954731726,0.3999999999999999,0.0012,4.660734038415717,4.616626122054098,6,D_quality_filter_debt_profitaccel,10,0.0223616954731726,4.0046016413511465,4.0428621869505665
2025-04-30,2025-03-31,0.0216705876663005,0.0,0.0,4.761734883984516,4.716671123154605,6,D_quality_filter_debt_profitaccel,10,0.0216705876663005,4.091383712288658,4.130473386395651
2025-05-31,2025-05-31,0.1128638757408806,0.6000000000000001,0.0018,5.299162738241561,5.240522898687248,6,D_quality_filter_debt_profitaccel,10,0.1110638757408806,4.545788644518548,4.596654621428824
2025-06-30,2025-05-31,0.1061636597651432,0.0,0.0,5.861741248224363,5.796875988694922,6,D_quality_filter_debt_profitaccel,10,0.1061636597651432,5.028386203539466,5.084652298716067
2025-07-31,2025-05-31,0.0534634350360155,0.0,0.0,6.1751300706467385,6.106796891528352,6,D_quality_filter_debt_profitaccel,10,0.0534634350360155,5.297221002668395,5.3564952765692
2025-08-31,2025-08-31,-0.010866989179947,0.7000000000000002,0.0021,6.108024998984255,6.027610122311769,6,D_quality_filter_debt_profitaccel,10,-0.012966989179947,5.228531995243006,5.298286300356286
2025-09-30,2025-08-31,0.2061037803780728,0.0,0.0,7.366912041918684,7.2699233551653615,6,D_quality_filter_debt_profitaccel,10,0.2061037803780728,6.306152205290297,6.39028313638507
2025-10-31,2025-08-31,0.0553059342608066,0.0,0.0,7.774345995014183,7.67199325832724,6,D_quality_filter_debt_profitaccel,10,0.0553059342608066,6.654919844594723,6.743703715433924
2025-11-30,2025-11-30,-0.0026779211690968,0.6000000000000001,0.0018,7.753526909298252,7.637638677306608,6,D_quality_filter_debt_profitaccel,10,-0.0044779211690968,6.625119638143969,6.725644608496246
2025-12-31,2025-11-30,0.0172522282944627,0.0,0.0,7.887292525624725,7.76940496339812,6,D_quality_filter_debt_profitaccel,10,0.0172522282944627,6.739417714619357,6.841676964709446
2026-01-31,2025-11-30,0.2127456354250405,0.0,0.0,9.565279585771927,9.422311959210717,6,D_quality_filter_debt_profitaccel,10,0.2127456354250405,8.173199418710826,8.29721387793942
