ticker,name,score,score_rank,industry4,is_current,is_target,action,reason
086520,에코프로,1.100067092377058,96.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
009420,한올바이오파마,1.0960142599360934,97.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
096770,SK이노베이션,1.0821653969912748,98.0,192,0,0,CHECK,후보군 참고용 (비보유/비선정)
298040,효성중공업,1.0609320990297944,99.0,281,0,0,CHECK,후보군 참고용 (비보유/비선정)
003090,대웅,1.022016474982902,100.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
011930,신성이엔지,1.013409432237061,101.0,2612,0,0,CHECK,후보군 참고용 (비보유/비선정)
032350,롯데관광개발,1.0,103.0,75210,0,0,CHECK,후보군 참고용 (비보유/비선정)
215600,신라젠,0.9850073023912708,104.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
009970,영원무역홀딩스,0.9821960554020572,105.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
375500,DL이앤씨,0.9800530013436712,106.0,412,0,0,CHECK,후보군 참고용 (비보유/비선정)
026960,동서,0.9796521271599612,107.0,4632,0,0,CHECK,후보군 참고용 (비보유/비선정)
064960,SNT모티브,0.9714752936585612,108.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
290650,엘앤씨바이오,0.9677459365450022,109.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
104830,원익머트리얼즈,0.9356141647344224,110.0,20121,0,0,CHECK,후보군 참고용 (비보유/비선정)
105840,우진,0.923541914872965,111.0,27216,0,0,CHECK,후보군 참고용 (비보유/비선정)
069960,현대백화점,0.922612111107212,112.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
383310,에코프로에이치엔,0.917315063664006,113.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
014680,한솔케미칼,0.9059880990446848,114.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
053800,안랩,0.900483663268379,115.0,58221,0,0,CHECK,후보군 참고용 (비보유/비선정)
098460,고영,0.8923014675058043,116.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
084370,유진테크,0.8909257588689071,117.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
036530,SNT홀딩스,0.8778085447908247,118.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
253450,스튜디오드래곤,0.8418624914060917,119.0,59114,0,0,CHECK,후보군 참고용 (비보유/비선정)
353200,대덕전자,0.8334599258064377,120.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
028670,팬오션,0.8194360272814956,121.0,50112,0,0,CHECK,후보군 참고용 (비보유/비선정)
065350,신성델타테크,0.8034403774002665,122.0,28519,0,0,CHECK,후보군 참고용 (비보유/비선정)
373220,LG에너지솔루션,0.7937638782236791,123.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
056080,유진로봇,0.7763921953162407,124.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
397030,에이프릴바이오,0.7720855992941027,125.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
058610,에스피지,0.7593503425439425,126.0,28111,0,0,CHECK,후보군 참고용 (비보유/비선정)
064760,티씨케이,0.7537466960410946,127.0,23999,0,0,CHECK,후보군 참고용 (비보유/비선정)
012330,현대모비스,0.7530326540209688,128.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
403870,HPSP,0.7228898181060373,129.0,29271,0,0,CHECK,후보군 참고용 (비보유/비선정)
336370,솔루스첨단소재,0.7034857242712177,130.0,26299,0,0,CHECK,후보군 참고용 (비보유/비선정)
052690,한전기술,0.6933218737713706,131.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
103590,일진전기,0.6600111912372499,132.0,2830,0,0,CHECK,후보군 참고용 (비보유/비선정)
012630,HDC,0.6573035808021462,133.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
267250,HD현대,0.6458917818725265,134.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
115180,큐리언트,0.6366812914898407,135.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
011780,금호석유화학,0.632075159910007,136.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
267270,HD건설기계,0.6024138756087234,137.0,291,0,0,CHECK,후보군 참고용 (비보유/비선정)
051910,LG화학,0.5911265776229823,138.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
030530,원익홀딩스,0.5685133838623992,139.0,201,0,0,CHECK,후보군 참고용 (비보유/비선정)
033780,케이티앤지,0.5327844811374899,140.0,12000,0,0,CHECK,후보군 참고용 (비보유/비선정)
271560,오리온,0.5295820904596976,141.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
086900,메디톡스,0.4989470291897603,142.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
034230,파라다이스,0.4989088167706939,143.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
047040,대우건설,0.4856137085349999,144.0,41112,0,0,CHECK,후보군 참고용 (비보유/비선정)
004370,농심,0.470786131225326,145.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
012750,에스원,0.454804603659384,146.0,75320,0,0,CHECK,후보군 참고용 (비보유/비선정)
086280,현대글로비스,0.444017047032096,147.0,5299,0,0,CHECK,후보군 참고용 (비보유/비선정)
383220,F&F,0.4409194695432525,148.0,14111,0,0,CHECK,후보군 참고용 (비보유/비선정)
030190,NICE평가정보,0.4381126790179692,149.0,63991,0,0,CHECK,후보군 참고용 (비보유/비선정)
310210,보로노이,0.4240374228553983,150.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
251970,펌텍코리아,0.4219664212224101,151.0,22232,0,0,CHECK,후보군 참고용 (비보유/비선정)
192650,드림텍,0.4203182829119093,152.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
226950,올릭스,0.4188706779749057,153.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
014620,성광벤드,0.411406024219069,154.0,24133,0,0,CHECK,후보군 참고용 (비보유/비선정)
195870,해성디에스,0.4076883353394396,155.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
003550,LG,0.4001415208330605,156.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
476060,온코닉테라퓨틱스,0.3945311223992371,157.0,701,0,0,CHECK,후보군 참고용 (비보유/비선정)
071970,HD현대마린엔진,0.388747132792111,158.0,29119,0,0,CHECK,후보군 참고용 (비보유/비선정)
003380,하림지주,0.3838627298806712,159.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
475960,토모큐브,0.3814998523397908,160.0,27309,0,0,CHECK,후보군 참고용 (비보유/비선정)
402340,SK스퀘어,0.3782534217091517,161.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
454910,두산로보틱스,0.3773671942186857,162.0,2928,0,0,CHECK,후보군 참고용 (비보유/비선정)
081660,미스토홀딩스,0.3607732708183706,163.0,464,0,0,CHECK,후보군 참고용 (비보유/비선정)
455900,엔젤로보틱스,0.3492831638298176,164.0,29280,0,0,CHECK,후보군 참고용 (비보유/비선정)
062040,산일전기,0.3470694475472943,165.0,28112,0,0,CHECK,후보군 참고용 (비보유/비선정)
456160,지투지바이오,0.3364933001389774,166.0,21212,0,0,CHECK,후보군 참고용 (비보유/비선정)
307950,현대오토에버,0.334514245473246,167.0,582,0,0,CHECK,후보군 참고용 (비보유/비선정)
420770,기가비스,0.3333291193833015,168.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
368770,파이버프로,0.3328910717651338,169.0,27219,0,0,CHECK,후보군 참고용 (비보유/비선정)
214370,케어젠,0.3322994186755441,170.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
127120,제이에스링크,0.3308323080740105,171.0,70111,0,0,CHECK,후보군 참고용 (비보유/비선정)
079550,LIG넥스원,0.3247202287446267,172.0,25200,0,0,CHECK,후보군 참고용 (비보유/비선정)
214430,아이쓰리시스템,0.3142519346880708,173.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
445680,큐리옥스바이오시스템즈,0.3088938919437132,174.0,271,0,0,CHECK,후보군 참고용 (비보유/비선정)
101490,에스앤에스텍,0.3070280640998907,175.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
028300,HLB,0.3065438032844671,176.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
041190,우리기술투자,0.3035765692952902,177.0,6491,0,0,CHECK,후보군 참고용 (비보유/비선정)
124500,아이티센글로벌,0.2953849471542545,178.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
357780,솔브레인,0.2859207562933936,179.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
347850,디앤디파마텍,0.2826498496888414,180.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
466100,클로봇,0.2818767896309739,181.0,58221,0,0,CHECK,후보군 참고용 (비보유/비선정)
204320,HL만도,0.2797605195562155,182.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
437730,삼현,0.2794620735955435,183.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
475830,오름테라퓨틱,0.2758412285883522,184.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
389650,넥스트바이오메디컬,0.2757108395276706,185.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
483650,달바글로벌,0.270067362743148,186.0,20423,0,0,CHECK,후보군 참고용 (비보유/비선정)
021240,코웨이,0.261274621172189,187.0,969,0,0,CHECK,후보군 참고용 (비보유/비선정)
272290,이녹스첨단소재,0.2506022978836113,188.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
248070,솔루엠,0.2447657608384833,189.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
001800,오리온홀딩스,0.2367476490792349,190.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
458870,씨어스테크놀로지,0.2276842113969432,191.0,27199,0,0,CHECK,후보군 참고용 (비보유/비선정)
460930,현대힘스,0.2232119746013652,192.0,31114,0,0,CHECK,후보군 참고용 (비보유/비선정)
000150,두산,0.2199385069890937,193.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
417200,LS머트리얼즈,0.2185094519636329,194.0,26291,0,0,CHECK,후보군 참고용 (비보유/비선정)
010950,S-Oil,0.2116386081045418,195.0,19210,0,0,CHECK,후보군 참고용 (비보유/비선정)
018260,삼성에스디에스,0.2063571386444727,196.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
078930,GS,0.1723040829932057,197.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
075580,세진중공업,0.1589962335692635,198.0,31114,0,0,CHECK,후보군 참고용 (비보유/비선정)
010120,엘에스일렉트릭,0.1562104022669941,199.0,28121,0,0,CHECK,후보군 참고용 (비보유/비선정)
006280,녹십자,0.148860902370838,200.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
443060,HD현대마린솔루션,0.1407188518820274,201.0,7212,0,0,CHECK,후보군 참고용 (비보유/비선정)
028260,삼성물산,0.1270672812342033,202.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
035250,강원랜드,0.1259896556744454,203.0,91249,0,0,CHECK,후보군 참고용 (비보유/비선정)
001060,JW중외제약,0.1200149963392269,204.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
069620,대웅제약,0.1198363704017051,205.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
032640,LG유플러스,0.1049562201409246,206.0,61220,0,0,CHECK,후보군 참고용 (비보유/비선정)
213420,덕산네오룩스,0.1037604735014455,207.0,262,0,0,CHECK,후보군 참고용 (비보유/비선정)
352820,하이브,0.1006683285817931,208.0,592,0,0,CHECK,후보군 참고용 (비보유/비선정)
010130,고려아연,0.0948007489019603,209.0,24213,0,0,CHECK,후보군 참고용 (비보유/비선정)
174900,앱클론,0.0901212867793591,210.0,213,0,0,CHECK,후보군 참고용 (비보유/비선정)
035420,NAVER,0.0741263028755431,211.0,63120,0,0,CHECK,후보군 참고용 (비보유/비선정)
102710,이엔에프테크놀로지,0.0729360385771076,212.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
145020,휴젤,0.0671887567818371,213.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
005490,POSCO홀딩스,0.0666785726164076,214.0,2411,0,0,CHECK,후보군 참고용 (비보유/비선정)
064400,LG씨엔에스,0.0447636747983484,215.0,62021,0,0,CHECK,후보군 참고용 (비보유/비선정)
287840,인투셀,0.0427895841329806,216.0,70113,0,0,CHECK,후보군 참고용 (비보유/비선정)
009830,한화솔루션,0.0329076885806761,217.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
000100,유한양행,0.0234166494119838,218.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
007340,DN오토모티브,0.0224685568679068,219.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
440110,파두,0.0009600211302535,220.0,26112,0,0,CHECK,후보군 참고용 (비보유/비선정)
160190,하이젠알앤엠,0.0009413926907197,221.0,28111,0,0,CHECK,후보군 참고용 (비보유/비선정)
060250,NHN KCP,0.0007234075767266,222.0,661,0,0,CHECK,후보군 참고용 (비보유/비선정)
051900,LG생활건강,-0.0072773641264139,223.0,20422,0,0,CHECK,후보군 참고용 (비보유/비선정)
008930,한미사이언스,-0.0260837714747657,224.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
097230,HJ중공업,-0.0264023425655167,225.0,41221,0,0,CHECK,후보군 참고용 (비보유/비선정)
034020,두산에너빌리티,-0.0275910737289757,226.0,29119,0,0,CHECK,후보군 참고용 (비보유/비선정)
950160,코오롱티슈진,-0.0350078505153647,227.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
022100,포스코DX,-0.0378186973266342,228.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
006260,LS,-0.0394902678186114,229.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
000250,삼천당제약,-0.0441018272463704,230.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
086450,동국제약,-0.0446922772042753,231.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
499790,GS피앤엘,-0.0487210426106162,232.0,64992,0,0,CHECK,후보군 참고용 (비보유/비선정)
192080,더블유게임즈,-0.0658082045412388,233.0,5821,0,0,CHECK,후보군 참고용 (비보유/비선정)
009150,삼성전기,-0.0677623791114021,234.0,2622,0,0,CHECK,후보군 참고용 (비보유/비선정)
030000,제일기획,-0.0749105348225745,235.0,71310,0,0,CHECK,후보군 참고용 (비보유/비선정)
277810,레인보우로보틱스,-0.0751302965079565,236.0,29280,0,0,CHECK,후보군 참고용 (비보유/비선정)
281740,레이크머티리얼즈,-0.0834622562272621,237.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
005180,빙그레,-0.0852214015242559,238.0,104,0,0,CHECK,후보군 참고용 (비보유/비선정)
456040,OCI,-0.0906442717772617,239.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
044490,태웅,-0.0915361077171517,240.0,25912,0,0,CHECK,후보군 참고용 (비보유/비선정)
295310,에이치브이엠,-0.0931163806089491,241.0,24219,0,0,CHECK,후보군 참고용 (비보유/비선정)
025320,시노펙스,-0.1051100101281255,242.0,2629,0,0,CHECK,후보군 참고용 (비보유/비선정)
003850,보령,-0.1083101068852453,243.0,212,0,0,CHECK,후보군 참고용 (비보유/비선정)
007310,오뚜기,-0.1134236993687045,244.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
011210,현대위아,-0.1280879269961433,245.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
247540,에코프로비엠,-0.1426604629727506,246.0,28202,0,0,CHECK,후보군 참고용 (비보유/비선정)
489790,한화비전,-0.154029694241476,247.0,264,0,0,CHECK,후보군 참고용 (비보유/비선정)
232140,와이씨,-0.165290105778999,248.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
036620,감성코퍼레이션,-0.168910911701397,249.0,467,0,0,CHECK,후보군 참고용 (비보유/비선정)
120110,코오롱인더,-0.1757552096186521,250.0,205,0,0,CHECK,후보군 참고용 (비보유/비선정)
484870,엠앤씨솔루션,-0.1893493037636011,251.0,292,0,0,CHECK,후보군 참고용 (비보유/비선정)
036460,한국가스공사,-0.1926784970085879,252.0,35200,0,0,CHECK,후보군 참고용 (비보유/비선정)
005290,동진쎄미켐,-0.2047320591423926,253.0,20129,0,0,CHECK,후보군 참고용 (비보유/비선정)
001430,세아베스틸지주,-0.2158203423764511,254.0,2411,0,0,CHECK,후보군 참고용 (비보유/비선정)
000270,기아,-0.2217262900440938,255.0,30121,0,0,CHECK,후보군 참고용 (비보유/비선정)
060370,LS마린솔루션,-0.2377380659019696,256.0,423,0,0,CHECK,후보군 참고용 (비보유/비선정)
036830,솔브레인홀딩스,-0.2557713812167371,257.0,715,0,0,CHECK,후보군 참고용 (비보유/비선정)
161390,한국타이어앤테크놀로지,-0.2615344819964867,258.0,221,0,0,CHECK,후보군 참고용 (비보유/비선정)
001680,대상,-0.2653221026201309,259.0,108,0,0,CHECK,후보군 참고용 (비보유/비선정)
083650,비에이치아이,-0.2666187154671143,260.0,29176,0,0,CHECK,후보군 참고용 (비보유/비선정)
285130,SK케미칼,-0.2821179267994559,261.0,20202,0,0,CHECK,후보군 참고용 (비보유/비선정)
376300,디어유,-0.2890411161570347,262.0,58222,0,0,CHECK,후보군 참고용 (비보유/비선정)
282330,BGF리테일,-0.3100831337941911,263.0,47122,0,0,CHECK,후보군 참고용 (비보유/비선정)
007070,GS리테일,-0.3159746047457271,264.0,47122,0,0,CHECK,후보군 참고용 (비보유/비선정)
457190,이수스페셜티케미컬,-0.3323989852124873,265.0,20111,0,0,CHECK,후보군 참고용 (비보유/비선정)
030200,케이티,-0.3434970815960813,266.0,612,0,0,CHECK,후보군 참고용 (비보유/비선정)
078160,메디포스트,-0.3486365500659686,267.0,211,0,0,CHECK,후보군 참고용 (비보유/비선정)
121600,나노신소재,-0.3505491371154354,268.0,2049,0,0,CHECK,후보군 참고용 (비보유/비선정)
005850,에스엘,-0.3517506444555715,269.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
294870,HDC현대산업개발,-0.3574228115112781,270.0,411,0,0,CHECK,후보군 참고용 (비보유/비선정)
004690,삼천리,-0.359556600033293,271.0,35200,0,0,CHECK,후보군 참고용 (비보유/비선정)
047050,포스코인터내셔널,-0.3601636915437167,272.0,461,0,0,CHECK,후보군 참고용 (비보유/비선정)
100790,미래에셋벤처투자,-0.3814850426107615,273.0,649,0,0,CHECK,후보군 참고용 (비보유/비선정)
004170,신세계,-0.3875918816434126,274.0,47111,0,0,CHECK,후보군 참고용 (비보유/비선정)
028050,삼성E&A,-0.3933435993402626,275.0,72129,0,0,CHECK,후보군 참고용 (비보유/비선정)
005070,코스모신소재,-0.4008642472552788,276.0,204,0,0,CHECK,후보군 참고용 (비보유/비선정)
214320,이노션,-0.4208065199357069,277.0,71310,0,0,CHECK,후보군 참고용 (비보유/비선정)
015750,성우하이텍,-0.4208794694039784,278.0,303,0,0,CHECK,후보군 참고용 (비보유/비선정)
